date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-07-30,9206,1614334928,6911,4449897,643.886123571119,0.0,121335493200.82599,0.0,0.0,0.0,0.0,0.0,0.0,0.0272119781252705,39311.09375,19.914903963619,0.0,39311.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72049301.59323001,447163348.62664294,71239301.59323001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-31,424,1614334928,6863,3994458,582.027976103745,0.0,602941851593.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0479335803236398,36191.71875,18.325431008120198,0.0,36191.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72085493.31198001,272149894.610044,71275493.31198001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,413,1614334928,5293,3044344,575.164179104478,0.0,887254173531.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0543474632366013,27702.1875,14.0214261307737,0.0,27702.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72113195.49948001,225718151.761771,71303195.49948001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-02,432,1614334929,5358,3112348,580.878686076894,0.0,1020253707547.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0632866584607851,28227.1875,14.281563980522199,0.0,28227.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72141422.68698001,210093987.795521,71331422.68698001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,444,1614334929,5280,3099953,587.112310606061,0.0,1125837358847.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0688128311935261,27976.71875,14.149351979974,0.0,27976.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72169399.40573001,201765378.43078202,71359399.40573001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,411,1614334929,5368,3150854,586.969821162444,0.0,1216587344565.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0755807880342778,28478.4375,14.397417206736801,0.0,28478.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72197877.84323001,197135196.855159,71387877.84323001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-05,411,1614334930,5235,3030780,578.945558739255,0.0,1327837857486.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0804675676004759,27528.59375,13.9119144002565,0.0,27528.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72225406.43698001,193348841.543433,71415406.43698001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-06,396,1614334930,5116,2986060,583.670836591087,0.0,1380846362251.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0817631638140986,27075.46875,13.6777946349913,0.0,27075.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72252481.90573001,178708358.87412,71442481.90573001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-07,1390,1614334930,5189,3282693,632.625361341299,0.0,1470838650662.28,0.0182041041518435,0.0,0.0013207788662355,0.0,37.318413511279296,0.0,0.0883419303707688,27437.65625,13.855500382319,0.0,27437.65625,0.0,37.84427133,0.0,0.0,0.0,0.0,0.0,72279919.56198001,174969193.90366998,71469919.56198001,2050,2018,1909930.27518121,0.0,995.367056705633,0.0,16.1041824032697,0.0,2008650.720431967,0.0,0.0,0.0,0.0
2015-08-08,1208,1614334931,5256,3508878,667.594748858447,86768712.520746,1586123528941.25,0.0236376154362569,0.028364902147353918,0.001243194429666,0.0014918208836549032,68.09997007185682,81.71928308652747,0.0964831071616326,27943.4375,14.105457227484901,33531.845565625,27943.4375,33531.845565625,5.38980006,0.0,0.004589744636468906,1.19999,0.0,0.0,72307862.99948001,175195135.12565902,59596398.76,2881,2663,13415685.5975655,16098688.560222622,5101.056787974029,6121.217135000956,1.0,1.19999,13584114.226374855,16300801.230507562,0.0,0.0,0.0
2015-08-09,1113,1614334931,5123,3167541,618.298067538552,86801326.18646318,1709479787484.64,0.0106086905215994,0.012730322539014065,0.001223010533325,0.001467600409884667,14.09894970320559,16.918598654349672,0.101359674382084,27178.28125,13.7140623418607,32613.6657171875,27178.28125,32613.6657171875,70.37407159,0.0,0.00450544753676526,1.19999,0.0,0.0,72335041.28073001,174669491.86521202,59623577.04125,1329,1266,1027864.94585457,1233427.6563760254,921.287176231885,1105.5353986064997,12.99939719,15.599146634028099,1166349.5651095666,1399607.8146358293,0.0,0.0,0.0
2015-08-10,1430,1614334931,5255,3316883,631.186108468126,86834706.72078975,1837695763267.62,0.0152995308975841,0.018359284081791945,0.00122826248427035,0.0014739026984995776,31.165144438378732,37.3978616746101,0.11185548419476699,27817.34375,14.031135117864402,33380.5343265625,27817.34375,33380.5343265625,49.82435968,0.0,0.00452948069684342,1.19999,0.0,0.0,72362858.62448001,174574943.023614,59651394.385,2037,2078,1452359.02851324,1742816.3106256027,804.8293500286861,965.7871717409229,0.5983403,0.7180023765970001,1672435.3893596097,2006905.742877638,0.0,0.0,0.0
2015-08-11,2697,1614334932,5280,3653834,692.0140151515151,71666977.5726102,2036390797503.48,0.0022791554676646897,0.002256363912988043,0.001217964866769,0.00120578521810131,11.311448586019758,11.198334100159554,0.12444990240933598,28027.8125,14.1318224793474,27747.534375,28027.8125,27747.534375,60.22035209,0.0,0.003647460274018426,0.99,0.0,0.0,72390886.43698001,174337021.054105,59679422.1975,4963,5047,1202100.01979648,1190079.0195985152,294.681750526204,291.734933020942,0.054538199999999995,0.053992818,1487258.7949057515,1472386.206956694,0.0,0.0,0.0
2015-08-12,1219,1614334932,5124,3348157,653.426424668228,93274715.49833024,2207079742289.72,0.0160053990198318,0.02061495393754336,0.001244069511888,0.001602361531311744,32.58699240437774,41.97204621683853,0.130915032416523,27370.9375,13.795405398722801,35253.7675,27370.9375,35253.7675,113.76126346,0.0,0.0048033915793596746,1.288,0.0,0.0,72418257.37448001,174316222.744342,59706793.135,2036,1968,636580.986965549,819916.311211627,382.28101210526705,492.3779435915839,10.0,12.88,752329.0318231663,968999.7929882382,0.0,0.0,0.0
2015-08-13,1606,1614334932,5286,3519008,665.722285281877,136547211.2614199,2336979708057.89,0.00877169919420939,0.01653289864124586,0.001210095720036,0.002280788413123853,24.929169109943125,46.9864979384208,0.14305663636357902,28268.125,14.242043429776402,53279.762,28268.125,53279.762,46.93799647,0.0,0.007120739005894423,1.8848,0.0,0.0,72446525.49948001,175015583.952025,59735061.26,2842,2792,1543451.59446583,2909097.5652491963,639.963618163232,1206.2034275140595,9.995,18.838576,1786778.4219117435,3367719.9696192546,0.0,0.0,0.0
2015-08-14,1893,1614334933,5809,3832496,659.751420210019,130100550.62356699,2671253150471.51,0.0045226320456293,0.00811832425254317,0.0012101107280639998,0.002172202198363382,14.354834112827458,25.767561177572144,0.17959459522773702,31106.71875,15.665457046890399,55837.93390603493,31106.71875,55837.93390603493,36.93541976,0.0,0.0067392683339478135,1.7950441624780802,0.0,0.0,72477632.21823001,176872263.417539,59766167.97875,3174,3085,1962279.91160255,3522379.100470159,745.3638133404249,1337.9609620591311,12.18635044,21.87503721923418,2299447.36415521,4127609.5679524182,0.0,0.0,0.0
2015-08-15,1601,1614334933,5382,3435520,638.3351913786701,129222078.65185179,3378028425874.26,0.0038689111331203603,0.006895260251480718,0.0012097606616655,0.002156062601897874,8.836593028046849,15.748774414381872,0.21053012461928897,28512.65625,14.3534310771403,50815.89587874416,28512.65625,50815.89587874416,9.60305969,0.0,0.006804016059144797,1.7822224430157803,0.0,0.0,72506144.87448001,177195459.764982,62886662.635,2284,2202,7550317.00291521,13456344.414479125,3507.79228296776,6251.666132142699,10.9695153408554,19.55011642947839,7724158.607094998,13766168.82297821,0.0,0.0,0.0
