date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-03-06,2779.0,1614335142.0,1317.0,21430047.0,16271.86560364,42033354.08018672,0.0547304471252796,0.04167643006100187,0.01,0.007614852837873459,48.92901973,37.25872847453569,6585.0,4.35445,5014.380593739674,6585.0,5014.380593739674,67.40219474,74.5062270602574,0.00019768577233829628,0.7614852837873459,-86.2772297448592,17.483599277880998,55199167.96176068,894.0,1656.0,818952.08572061,623619.9614031974,731.10188591,556.7233270696402,76.075033775,57.93001868328782,1210704.72306781,921933.8296279714,0.06920018900716858,0.033447729276316875,0.045145292669056536
2019-03-07,2805.0,1614335142.0,1453.0,6500728.0,4474.00412939,42362975.18936206,0.0645378193374741,0.04951789666602648,0.00037400000000000004,0.0002869587715112088,31.17176674,23.917144089690805,7265.0,4.80267,5574.212500077358,7265.0,5574.212500077358,233.80071361,75.28376943684962,0.00019898462937401103,0.7672694425433392,-84.71413102679607,20.21255532065205,55212644.78999394,483.0,963.0,236152.59311243,181192.66847253803,484.56700512,371.79345589331774,32.07997735,24.61398633813744,466638.02592669,358037.09802229557,0.06903295537444637,0.033218071134946216,0.04514056135083703
2019-03-08,2691.0,1614335142.0,1471.0,919186.0,624.87151598,42186282.30948664,0.081739021425,0.06244598856138829,0.0001,7.639679001868879e-05,32.69560857,24.978395424555313,7355.0,4.861435,5618.98390587456,7355.0,5618.98390587456,273.26474666,75.0822914218738,0.00019898969147401905,0.763967900186888,-83.88886783411303,24.024592538293966,55219967.09438537,400.0,757.0,202074.9758928,154378.79501313844,623.1451825,476.06291658610024,50.0,38.198395009344395,471720.90314953,360379.62785340886,0.06901679819028524,0.03234528840543152,0.044689020593487686
2019-03-09,2851.0,1614335142.0,1443.0,1035173.0,717.37560638,42603951.615779266,0.0671163634639175,0.05177566333420993,0.0001,7.71431297258009e-05,32.55143628,25.111196717091815,7215.0,4.7683599999999995,5565.876809716535,7215.0,5565.876809716535,93.98831141,75.66121577774926,0.0001972787843366451,0.771431297258009,-83.29071956397141,21.327959893748318,55227149.54294909,485.0,944.0,587595.93310989,453289.89294249273,1016.36002752,784.0519345109394,82.96020475,63.99809837108255,959443.86597632,740145.0261763519,0.06890143119023938,0.03201782162576893,0.04452989540685735
2019-03-10,2654.0,1614335142.0,1453.0,954156.0,656.67997247,43869741.85364437,0.0717252042630386,0.056967526919327126,0.0001,7.94246980606838e-05,31.63081508,25.12267937142324,7265.0,4.800845,5770.204314108678,7265.0,5770.204314108678,82.66871852,77.63967374985437,0.00020344899951509757,0.7942469806068381,-81.93882229263542,15.832020697162454,55234382.91213401,441.0,825.0,668141.27404076,530669.1895256795,1494.69975438,1187.1607668300976,99.9999773,79.42468003127736,1233127.29736237,979407.6326339329,0.06869678607134556,0.029597144615159013,0.04460192024243848
2019-03-11,2836.0,1614335142.0,1437.0,1085602.0,755.46416145,42777080.17116617,0.10692594949343301,0.08279968881431755,0.001,0.0007743647749361611,56.99153108,44.13223413803142,7185.0,4.747555,5563.810907916317,7185.0,5563.810907916317,56.94360225,75.19538635399867,0.00020105177673874895,0.7743647749361608,-83.25895225310087,10.528238244982086,55241510.92060293,533.0,1034.0,970109.173669,751218.3719317,1625.35304877,1258.6161478025838,101.29191001,78.4368870977475,1680615.05243327,1301409.0968318137,0.06857622382449388,0.0299248436816815,0.03820760341670329
2019-03-12,2810.0,1614335142.0,1422.0,1102955.0,775.63642757,45026605.02257842,0.0877182080037665,0.07148884340526497,0.001,0.000814982944045042,46.57836845,37.960575848195695,7110.0,4.697185,5794.528732160248,7110.0,5794.528732160248,47.69640766,78.33470136164267,0.000211194851729117,0.8149829440450419,-81.46311012157508,12.507858166999824,55248524.34223448,531.0,1070.0,1158337.2219790001,944025.079365401,2373.84470916,1934.6429497769632,122.930032255,100.18587959873189,2540013.83880054,2070067.9562608132,0.0686144476398281,0.03070459982915405,0.03874563785106858
2019-03-13,3190.0,1614335143.0,1443.0,1397586.0,968.52806653,47373610.5880847,0.0873685953443878,0.07490578786661754,0.001,0.00085735369295289,68.49697875,58.72613768742811,7215.0,4.765805,6185.806894655101,7215.0,6185.806894655101,38.06298688,80.90563949454848,0.00022257610589753398,0.85735369295289,-80.92657226014049,20.408452472811163,55255620.84525573,784.0,1660.0,1451689.03901853,1244610.9586217685,2340.17961358,2006.36163387588,166.688298285,142.91082810667763,3884698.15854695,3330560.312237519,0.0687201692942379,0.03158305396764602,0.03926415398257814
2019-03-14,2991.0,1614335143.0,1444.0,1131499.0,783.5865651,46622285.199896894,0.10204166886914401,0.0860871636911312,0.00468878,0.0039556759100963556,63.16379303,53.287954324810094,7220.0,4.768725,6091.13246321979,7220.0,6091.13246321979,70.7730738,78.97973222638606,0.00021891401190661728,0.8436471555706079,-78.46428666397878,18.02497939073621,55262777.681462705,619.0,1255.0,780844.67320749,658757.38749396,1380.00982074,1164.2413599268054,156.07243055,131.6700620964987,1731912.32502947,1461122.906708791,0.06862191212387049,0.03184342554930464,0.03862078117875743
2019-03-15,2678.0,1614335143.0,1442.0,1079169.0,748.38349515,46986438.88191123,0.0896870629018789,0.07624554642879267,0.001,0.000850128702644753,42.96010313,36.52161673939169,7210.0,4.761425,6129.427946068669,7210.0,6129.427946068669,39.35067584,78.13814632409782,0.0002178747808299241,0.8501287026447528,-78.27452773489574,19.645594696626212,55269794.72135957,479.0,870.0,1404544.99304205,1194044.0127410218,2119.54537122,1801.8863566319494,87.630076155,74.49684295431106,1844004.47295812,1567641.1302670082,0.06862392587718,0.031770728861899286,0.03731270591482963
2019-03-16,2564.0,1614335143.0,1454.0,889635.0,611.85350757,46756085.88904883,0.0979197458807588,0.08282543699441688,0.001,0.00084585020364817,36.13238623,30.562586250939834,7270.0,4.80048,6149.330980522196,7270.0,6149.330980522196,240.31128177,77.75404042984485,0.00021200336742894008,0.8458502036481701,-78.1951708984671,21.70710658425584,55277028.58897334,369.0,701.0,230022.61143357,194564.67272476904,737.57172413,623.8751930604924,68.72783291,58.13345146322088,517037.77861404,437336.5103344831,0.0681635611641821,0.031400506673983364,0.03681627301281165
2019-03-17,2760.0,1614335143.0,1436.0,904332.0,629.75766017,45793423.549110174,0.06758086434999999,0.0559791075467862,0.0001,8.2832778309658e-05,27.03234574,22.39164301871448,7180.0,4.740255,5947.393482633445,7180.0,5947.393482633445,93.40830638,75.90518794429559,0.00020879703097603748,0.82832778309658,-76.71115891857258,17.350253388993508,55284181.5566276,400.0,801.0,591855.08978359,490250.01443486847,940.46731552,779.0152065394735,45.37232332,37.58315598959686,753314.31973412,623991.1804402717,0.06803190541609266,0.03174477539637755,0.03679375321125655
2019-03-18,2590.0,1614335143.0,1442.0,915595.0,634.9479888999999,45817118.85978338,0.0787049513019391,0.06521875937935843,0.00011654,9.657072512391186e-05,28.41248742,23.543972135948373,7210.0,4.7596,5974.557475059246,7210.0,5974.557475059246,57.9232498,75.32316236073117,0.00020875708357685565,0.8286487482745141,-76.15260858394235,17.54658919613243,55291363.14414018,361.0,700.0,954562.5174618,790997.0352444897,1924.01171305,1594.3298976843855,49.0,40.60378866545119,1346808.19913369,1116030.9283779846,0.06801537085703717,0.03173422461637386,0.03666888246330407
2019-03-19,2591.0,1614335143.0,1447.0,843802.0,583.13890809,45634062.62092237,0.0752624343250689,0.06210885000865717,0.0001,8.25230416284443e-05,27.32026366,22.545512553142544,7235.0,4.77566,5970.542061817944,7235.0,5970.542061817944,219.26359222,75.21501946715536,0.00020650544126241943,0.8252304162844429,-78.09625630373587,8.861973041702898,55298570.82387652,363.0,691.0,252201.33567791,208124.21322897423,547.87082206,452.1196665586738,70.0,57.766129139911,378578.73804369,312414.6895922334,0.06793829803764666,0.02911274684902116,0.036454702709597435
2019-03-20,2566.0,1614335143.0,1438.0,862103.0,599.51529903,46531341.05394151,0.0907607555080214,0.07636134460486951,0.00022853,0.00019227316900208622,33.94452256,28.55914288222119,7190.0,4.745,6049.289306108609,7190.0,6049.289306108609,137.92461005,76.98240176526997,0.00020873717821434055,0.841347608638193,-79.5517332275803,7.437355648519309,55305726.87935396,374.0,718.0,400985.19661151,337367.93626840966,1100.16171926,925.6184316146839,82.920478855,69.7649465917881,789916.11442975,664594.0339002436,0.06766883567780334,0.028746624180685888,0.03615989737358675
2019-03-21,2696.0,1614335143.0,1447.0,930546.0,643.08638563,44442224.054416016,0.0931505092653061,0.07484356431178235,0.00062604,0.0005030038522741537,45.64374954,36.67334651277335,7235.0,4.7742,5813.09959619753,7235.0,5813.09959619753,101.38539445,74.10095967020467,0.00020206585894159805,0.80346919090498,-79.95941220310266,1.1132514563222988,55312916.23560442,490.0,944.0,545570.85402367,438349.37266373716,1108.35192902,890.5266276476732,132.612315105,106.54990952145059,1046284.22099565,840657.1365000223,0.06771746157895804,0.029966097813258482,0.03524717782695344
2019-03-22,2796.0,1614335144.0,1457.0,1714540.0,1176.76046671,45484376.30572119,0.0551634711332008,0.045355535262003394,0.0001,8.22202343875087e-05,27.74722598,22.81383423678771,7285.0,4.806685,5989.744075130008,7285.0,5989.744075130008,272.14658083,76.13455910245949,0.0002063819105786088,0.8222023438750871,-78.73575436841568,3.4575782132634605,55320173.48837844,503.0,970.0,203273.44668345,167131.90431070013,749.42451339,616.1785914667043,36.9,30.339266488990713,726941.77798488,597693.2337198914,0.06771885052059705,0.030250559793038614,0.03535322778194325
2019-03-23,2669.0,1614335144.0,1468.0,891518.0,607.30108992,46086078.2368406,0.0677989744949495,0.05647444033168314,0.0001,8.32968946099473e-05,26.8483939,22.363878371346523,7340.0,4.84209,6113.992064370132,7340.0,6113.992064370132,290.27826404,78.81300456897901,0.00020919532871550343,0.8329689460994731,-78.78977050943482,6.391544562126603,55327486.63998454,396.0,799.0,190601.54856088,158765.1710296837,721.18547509,600.7251051279646,31.66181759,26.37331082953605,576227.19460075,479979.35900044267,0.06760199495298315,0.03016847686300928,0.03535685406288664
2019-03-24,2811.0,1614335144.0,1450.0,942107.0,649.72896552,46796073.60153264,0.0829181879744136,0.07012319186764518,0.0001,8.45691320332318e-05,38.88863016,32.8877769859256,7250.0,4.78223,6131.262072409306,7250.0,6131.262072409306,101.31354356,81.62072016272661,0.00021298470077801832,0.845691320332318,-79.37744282305921,7.8282471756720495,55334697.75135438,469.0,942.0,546172.76037015,461893.56284697895,1057.45958566,894.2843931948713,26.01495,22.000617413879237,996126.92969117,842415.8983891035,0.06760956601931115,0.03026281187710245,0.03535068778012482
2019-03-25,3023.0,1614335144.0,1443.0,989200.0,685.51628552,44852895.27269488,0.0812398924742268,0.06584257582284907,0.000226,0.00018316644302163095,47.28161742,38.32037912889815,7215.0,4.758505,5847.548169916228,7215.0,5847.548169916228,100.42319622,80.25731495317349,0.00020737498916337135,0.810470986821376,-80.06084432400641,1.5125221436618534,55341765.46973696,582.0,1178.0,551085.48176231,446638.7942268328,1016.13538329,823.5482468391637,31.312549835,25.377913164665962,1197007.48151908,970139.8347793388,0.06768014566358628,0.031201894737565707,0.034424860904488666
2019-03-26,2844.0,1614335144.0,1454.0,1248394.0,858.59284732,46949156.6815277,0.0704558482520325,0.05976342117741329,0.0001,8.482393251959641e-05,34.66427734,29.40360321928734,7270.0,4.794275,6166.699894174657,7270.0,6166.699894174657,230.5247616,84.94997482554149,0.00021651111568922669,0.8482393251959641,-77.83479229565243,18.804343191863037,55348950.80545962,492.0,946.0,240099.80715724,203662.0984027384,535.59773197,454.3150587427215,35.43179323,30.054640379898125,506675.45444629,429782.04557287943,0.0675704610434597,0.024095968927002862,0.034137138617848645
2019-03-27,3057.0,1614335144.0,1439.0,1006442.0,699.40375261,48898921.03254661,0.0625791635358255,0.055279422951004256,0.0001,8.833518990607429e-05,40.17582299,35.48938953454476,7195.0,4.744269999999999,6355.716913742045,7195.0,6355.716913742045,72.89123624,88.23179530338403,0.00021935688160375924,0.8833518990607429,-79.76999651636824,20.53499812532377,55356105.62963663,642.0,1270.0,759434.30909837,670847.7391539284,1307.01491185,1154.5541044834072,36.235395245,32.008605202887374,1659908.93804492,1466283.7126898812,0.06763603554085079,0.024655415504917285,0.034503992744698085
2019-03-28,3169.0,1614335144.0,1447.0,1353110.0,935.11402903,50333967.400982745,0.0666054362739323,0.060554846557509936,0.0001,9.09157719626102e-05,45.22509123,41.116740812549224,7235.0,4.769819999999999,6577.756101494848,7235.0,6577.756101494848,39.6704552,89.29385334380044,0.00022666963228351562,0.909157719626102,-78.90551964261316,23.29282815517993,55363295.4045454,679.0,1349.0,1395580.03888701,1268802.365710221,3437.07078323,3124.8394354748866,36.79329837,33.450911243591975,4636608.48657317,4215408.3984518945,0.06644492165532707,0.024997314775144462,0.03373605423204561
2019-03-29,2857.0,1614335144.0,1449.0,976503.0,673.91511387,50052398.990583606,0.0919016415827338,0.08307489585048239,0.001,0.0009039544280141589,51.09731272,46.18964209286821,7245.0,4.776025,6549.149830962582,7245.0,6549.149830962582,65.35165345,89.11314452338716,0.00022104488077147867,0.903954428014159,-75.14444485018073,22.934049085014625,55370489.30723268,556.0,1093.0,847269.90643496,765893.3836450243,2212.29458655,1999.8134875836251,42.435,38.35930615278084,2418037.98310281,2185796.1419322114,0.06626825492513516,0.025042353732056426,0.03170472767710848
2019-03-30,2738.0,1614335144.0,1586.0,956620.0,603.16519546,50285944.85447957,0.0760469409876543,0.06905387433383542,0.0001,9.08042761970476e-05,30.799011100000005,27.966819105203353,7930.0,5.2268,7200.779102425874,7930.0,7200.779102425874,170.69591204,95.68133213333593,0.00022191274241232432,0.908042761970476,-75.27828333447512,24.584715302729727,55378388.50822158,405.0,778.0,324427.15146388,294593.7266734756,1223.70683104,1111.1781306997,27.08783419,24.596911773685882,952043.9145455,864496.5856810797,0.06622867024395555,0.024871678772254463,0.03156184452757207
2019-03-31,3107.0,1614335145.0,1968.0,1363880.0,693.02845528,52128748.07694335,0.119957951386623,0.11289893074686624,0.00247633,0.0023306084002328487,73.53422420000001,69.20704454782911,9840.0,6.48459,9260.957408055969,9840.0,9260.957408055969,54.62693212,99.8804581309773,0.00022986838118677904,0.9411542081357691,-73.13929165196963,26.556142778912783,55388104.97399738,613.0,1289.0,1013934.02158767,954268.2711892592,1265.50753753,1191.0377443738946,52.0,48.94001882305999,1631239.21588245,1535247.6525038597,0.06628460155652158,0.02531133156251445,0.031816445568555035
2019-04-01,2574.0,1614335145.0,2175.0,1983757.0,912.07218391,52895597.522560365,0.0743575245571956,0.07099749047586364,0.0001,9.548124537316e-05,40.30177831,38.480639837918076,10875.0,7.16495,10383.58543433115,10875.0,10383.58543433115,138.22761495,101.56286000521094,0.00023071920190166636,0.9548124537316001,-73.45779106377019,28.35819295448757,55398939.67221907,542.0,1064.0,400780.55093440006,382670.26124557696,575.51801765,549.5117705991428,36.62599262,34.97095388385767,612351.17078406,584680.5239217465,0.06629414547440242,0.02529692744678909,0.029662556302697776
2019-04-02,3686.0,1614335145.0,2110.0,1447891.0,686.2042654,57966449.580853336,0.0988126931541219,0.10337282984370746,0.0001,0.000104614930070242,82.70622417,86.52305857918307,10550.0,6.9496,11036.875122410533,10550.0,11036.875122410533,128.11000996,113.19903190829932,0.0002133379180425281,1.04614930070242,-72.5578977231838,38.37613412134796,55409346.965994895,837.0,1711.0,432513.79798234,452474.00730337284,633.16350615,662.383559189115,50.0,52.307465035121005,1083342.75902069,1133338.2697705252,0.06652616879715502,0.02947964807264041,0.03148995482884897
2019-04-03,3332.0,1614335145.0,2038.0,1683635.0,826.12119725,56260239.888586976,0.0708336051807229,0.07185226419950738,0.0001,0.000101438101330838,52.91270307,53.67364135703203,10190.0,6.706144999999999,10336.542525612393,10190.0,10336.542525612393,193.73064541,110.26662071357357,0.00020450291691184188,1.01438101330838,-75.03819358487547,31.068684637557105,55462631.05329183,747.0,1499.0,286287.33949802,290404.4415373617,512.68981429,520.0628133323753,41.582812700000005,42.18081568283857,768522.03162597,779574.1571905663,0.06656459681024375,0.030332490509100283,0.031853182227856325
2019-04-04,3456.0,1614335145.0,1993.0,1322868.0,663.75715003,55171192.90335745,0.0577950346205962,0.05748105699921071,0.0001,9.94567394527114e-05,42.65273555,42.42102006541751,9965.0,6.55686,9910.864086462692,9965.0,9910.864086462692,298.36492161,109.5195109505647,0.00020250718343364804,0.9945673945271141,-73.41084079937096,27.11865461528821,55472553.40055628,738.0,1521.0,185921.83391029,184911.79393785994,309.71521233,308.03265177245993,30.22282992,30.058641208770496,471076.83795771,468517.66334967123,0.0664901758673634,0.03077914670792105,0.03158560540055013
2019-04-05,3310.0,1614335145.0,1952.0,1216290.0,623.09938525,56732896.94631189,0.042912478021148,0.04387975718040351,0.0001,0.000102254074348209,28.40806045,29.04839925342716,9760.0,6.420715,9979.997656385198,9760.0,9979.997656385198,444.17429281,116.38860278040777,0.00020315814318171068,1.02254074348209,-74.47783005418914,34.282403777568824,55482284.99249583,662.0,1365.0,124911.06732243,127726.65564901898,184.66047805,188.82286251700518,22.91236232,23.42882400162382,252061.55253723,257743.20733466904,0.0665233000782493,0.030247170514117343,0.03169593478796287
2019-04-06,3075.0,1614335145.0,1874.0,1402282.0,748.2828175,57218781.75562873,0.0792660864051095,0.08173323447576503,0.0001,0.000103112488811478,43.43781535,44.78981249271922,9370.0,6.163025,9661.640201635488,9370.0,9661.640201635488,329.01709429,118.79483651400068,0.00020441156714459837,1.03112488811478,-72.65828269074424,34.38889012663076,55491611.55468048,548.0,1103.0,168658.74909626,173908.23379145988,308.50682904,318.1090695765157,30.23243851,31.17341977606073,340283.03243368,350874.3037455364,0.06651078865217723,0.03024547558538484,0.031551883103765985
2019-04-07,2984.0,1614335145.0,1887.0,1206843.0,639.55643879,58189882.75236671,0.0698727738551859,0.07325791829678702,0.0001,0.000104844725999596,35.70498744,37.43479624965817,9435.0,6.205,9892.099898061882,9435.0,9892.099898061882,306.05528289,122.43101543602569,0.00020204753124823712,1.04844725999596,-72.93085651947008,37.23708283286253,55501010.84969304,511.0,975.0,181343.09045688,190128.66630871536,367.69723368,385.5111571598902,28.49795615,29.878604040952517,358504.80283992,375873.378232906,0.06652263169617248,0.03014901213917567,0.031046992817277394
2019-04-08,2917.0,1614335146.0,1962.0,1245271.0,634.69469929,56926771.75859151,0.09439081904428899,0.09679857817485886,0.0001,0.000102550840383576,40.49366137,41.526590037014486,9810.0,6.45028,10060.237441628804,9810.0,10060.237441628804,317.69993448,120.64143134906648,0.00019409924191465922,1.02550840383576,-73.78094461376699,32.93580484494833,55510780.35603167,429.0,831.0,174727.0752434,179184.08403974987,341.79532728,350.51398051743394,31.00847427,31.799450954009934,284031.91697012,291277.1178104389,0.06635966004294863,0.030734103310148687,0.031153309430097958
2019-04-09,2978.0,1614335146.0,1855.0,1100188.0,593.09326146,56102642.64164442,0.0622400383261803,0.06289317310598193,0.0001,0.000101049380426758,29.00385786,29.308218667387553,9275.0,6.09769,9372.330034581804,9275.0,9372.330034581804,362.5259123,120.09209730888668,0.00019449112726250281,1.01049380426758,-73.70436911117967,27.22664724460399,55520026.35217381,466.0,907.0,153147.74604659,154754.84851762393,348.63725436,352.29578546764037,28.0,28.29382651949224,316213.98970374,319532.27741836174,0.0663462841514174,0.03081081456427445,0.02999444926951285
2019-04-10,3346.0,1614335146.0,1852.0,1270665.0,686.10421166,53792115.96122959,0.0400227167587209,0.038770670937302576,0.0001,9.68716620888923e-05,27.53562913,26.674221604864194,9260.0,6.08674,8970.315909431427,9260.0,8970.315909431427,97.48399753,115.17426298551071,0.00018237269303386823,0.968716620888923,-75.02424693471251,25.09822918646893,55529258.81654468,688.0,1377.0,569624.35091161,551804.5763911409,701.20499758,679.268935806123,28.94076697,28.035401985112152,965559.28167083,935353.3246081022,0.06617616341097872,0.031585273078001075,0.030575331740197713
2019-04-11,3093.0,1614335146.0,1907.0,1704108.0,893.60671211,50706859.40748539,0.074957910954955,0.06843654386696367,0.0001,9.129996153186519e-05,41.60164058,37.98228184616481,9535.0,6.2663199999999994,8705.451332063347,9535.0,8705.451332063347,341.30013318,109.15898308790436,0.00018076816280577409,0.9129996153186519,-77.46458348389098,12.02683712460526,55538752.2149041,555.0,1053.0,162727.01594544,148569.70296013888,310.87517539,283.82891554318854,31.74056881,28.979127113525198,327351.55968496,298871.8480663292,0.06630735746565652,0.03273093501978449,0.0314639465842898
2019-04-12,3299.0,1614335146.0,1846.0,1241712.0,672.65005417,51612562.91733769,0.0463643723424879,0.04307960839615681,0.0001,9.2915327480189e-05,28.69954648,26.666277597221058,9230.0,6.06484,8576.084726421443,9230.0,8576.084726421443,236.87919046,112.17017042239391,0.00018280122077440932,0.9291532748018899,-78.9145936259575,8.374557949556216,55547953.51535762,619.0,1251.0,234499.08540593,217885.59314296796,351.80975955,326.88519019314805,26.0,24.15798514484914,440114.00919795,408933.3729324644,0.06631056847074611,0.03163434708416522,0.031389624749443186
2019-04-13,3169.0,1614335146.0,1893.0,1228247.0,648.83623877,51596095.58078809,0.0310261582364729,0.028813957069124933,0.0001,9.286988369463221e-05,15.48205296,14.378164577493362,9465.0,6.21814,8790.134491696937,9465.0,8790.134491696937,869.99887518,113.45864421738004,0.0001830023922572153,0.928698836946322,-79.03250521795542,10.0814280963454,55557403.03330466,499.0,1019.0,63859.16650941,59305.93366565058,98.62449942,91.59245790576718,22.96939317,21.331648722341793,100498.36490486,93332.71460215056,0.06627769782457021,0.031442233894943834,0.03139600243224226
2019-04-14,2989.0,1614335146.0,1799.0,1129213.0,627.68927182,53192260.50196444,0.0348209700455581,0.03333324367528645,0.0001,9.57274987792552e-05,15.28640585,14.63329397345075,8995.0,5.90862,8610.688515194004,8995.0,8610.688515194004,457.59394594,119.18189820871504,0.00018563338460259748,0.9572749877925519,-78.70821528662934,12.603536948519276,55566332.74689881,439.0,864.0,121431.52950328,116243.36592288327,233.10409423,223.14471895841717,27.425,26.253266540210735,201401.93741462,192797.03717997667,0.0660829449860032,0.031822535901924284,0.03154250995516631
2019-04-15,3259.0,1614335146.0,1863.0,1174995.0,630.70048309,51194326.635644004,0.0568048276329331,0.052326634976494785,0.0001,9.21165280433981e-05,33.11721451,30.506428191296454,9315.0,6.117765,8580.654587242532,9315.0,8580.654587242532,185.05591455,115.53443020170755,0.00018266586558144787,0.9211652804339809,-80.73894366402942,8.9040679379133,55575614.6296843,583.0,1118.0,300317.95938188,276642.4772733705,488.22847033,449.7391157873881,32.718248235,30.138914310702376,545839.42982464,502808.3314463388,0.06608356762961788,0.032720202745581684,0.03184906313507812
2019-04-16,3310.0,1614335147.0,1838.0,1171803.0,637.54243743,52101091.460072964,0.0310435006360424,0.029097946780930292,0.0001,9.373281422761559e-05,17.57062136,16.469437878006545,9190.0,6.034545,8614.045627517873,9190.0,8614.045627517873,481.38899754,118.53600622546186,0.00018004894578331002,0.9373281422761559,-78.98563217865765,13.159085256333485,55584687.05906294,566.0,1163.0,115467.29846937,108230.74836794098,156.58667780000002,146.773099807469,23.40082728,21.934253962087592,182110.30627612,170697.11507113732,0.06573810807881579,0.0325073838704976,0.03186076880071568
2019-04-17,3069.0,1614335147.0,1896.0,1135723.0,599.0100211,53684016.95364462,0.0305678303318584,0.029517589565505688,0.0001,9.65642286189408e-05,13.81665931,13.341950483608567,9480.0,6.22398,9154.288873075586,9480.0,9154.288873075586,525.94353623,122.83433542318038,0.00018476410437508808,0.965642286189408,-78.59421287014271,16.532160122145132,55594103.24240363,452.0,882.0,105703.55829551,102071.82569083165,235.98415632,227.8762802133235,25.92062884,25.030055292524708,208138.02587163,200986.87914563096,0.06573467995362715,0.03283177764004887,0.03201320291706889
2019-04-18,3204.0,1614335147.0,1866.0,1239380.0,664.19078242,52272684.098406926,0.0387887145112782,0.03646521184894144,0.0001,9.4009848762425e-05,20.63559612,19.39949270363684,9330.0,6.1247,8771.118889534253,9330.0,8771.118889534253,132.98027419,119.69272392289864,0.0001780994735149209,0.9400984876242501,-80.86465123765453,13.919514970981613,55603412.60680751,532.0,1083.0,418132.78656947,393086.00028007216,541.39167871,508.9614983676249,27.64097084,25.98523488314999,586327.18804212,551205.3027313763,0.06576080053652615,0.033309215392389735,0.031024591081672787
2019-04-19,3101.0,1614335147.0,2027.0,2182142.0,1076.5377405,51652394.90024028,0.0494393566780822,0.045917993194317906,0.00024235,0.0002250883991695706,28.8725843,26.816108025481654,10135.0,6.65176,9413.125337667005,10135.0,9413.125337667005,216.79843694,118.5420109232053,0.00017557327944388247,0.9287740836375931,-81.84461660902767,10.391243060749717,55613518.73422321,584.0,965.0,256521.76979977,238250.77167887494,496.81427013,461.4282184780704,30.80866105,28.61428593481496,479425.77067187,445278.23082801286,0.06575322249592863,0.03331599370922971,0.030853852369283813
2019-04-20,3207.0,1614335147.0,2019.0,1311872.0,649.76324913,50881198.70936211,0.0402188809072581,0.03678987156414189,0.0001,9.14741303940722e-05,19.94856493,18.24777629581436,10095.0,6.624385,9234.313463281587,10095.0,9234.313463281587,244.06507389,117.24957261077265,0.0001721388608520232,0.9147413039407221,-83.79171468943656,13.848958279335092,55623593.78565828,496.0,1049.0,227904.76694952,208473.9036937103,398.84408873,364.8391617939293,23.65105042,21.63459270075856,418387.44908262,382716.2807262682,0.06575752166463983,0.032197358002268764,0.030901436135408106
2019-04-21,3193.0,1614335147.0,2016.0,1225902.0,608.08630952,50660799.678202264,0.0261879380715706,0.02384712892094767,0.0001,9.106149883115809e-05,13.17253285,11.995105847236665,10080.0,6.613435000000001,9178.999082180737,10080.0,9178.999082180737,328.1560827,117.48293547160075,0.0001719525599016257,0.9106149883115808,-82.9419026884338,10.753149160314992,55633610.61312543,503.0,1025.0,169533.99173968,154380.1939064443,262.87633108,239.37912715380546,27.90850052,25.41389887481355,269448.23935708,245363.60533272344,0.06557018752467625,0.032037542008405716,0.030912918368243707
2019-04-22,3285.0,1614335147.0,2085.0,2300005.0,1103.11990408,50202382.52326249,0.051529462317757,0.04649021286188412,0.0001,9.022064421165841e-05,27.56826234,24.872263881108015,10425.0,6.838275,9405.502159065389,10425.0,9405.502159065389,276.70580846,117.00820178075949,0.00016757800182951033,0.9022064421165841,-83.6444946010726,8.312134124726732,55644008.04486309,535.0,1088.0,201094.47052913,181428.7267854046,332.46448376,299.9515990232364,26.309985395,23.737038315362245,361721.35832645,326347.33973328443,0.06552920935281684,0.03206551142212831,0.030867958649242244
2019-04-23,3269.0,1614335147.0,2039.0,1452231.0,712.22707209,46409040.947200924,0.0448195893673111,0.037374268204668736,0.0001,8.33882432486707e-05,25.50234635,21.265958608456497,10195.0,6.68607,8501.431399201978,10195.0,8501.431399201978,86.08449042,107.59898877883923,0.00015038829197744404,0.833882432486707,-85.23685800505045,-1.396359116109955,55654177.54251674,569.0,1158.0,646506.44120153,539110.363807456,724.99872087,604.5636969088266,27.254898165,22.72738077900769,839548.51876471,700084.761018128,0.06577676311104119,0.03523105231917167,0.032596188785069376
