date,AdrActCnt,AssetEODCompletionTime,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-08-05,1254,1614248371,23883,607001780.8591955,0.00203682,1.2363880613682816e-05,5.9999999999999995e-05,3.6421128858758704e-07,1322.496461,8.027802336888891,2269.996336550292,331.2993355511367,1.0442798947983646e-05,0.00607018814312645,-22.789034994433965,-6.977186989509198,99997193916.72084,99997193916.72084,13223070875.781004,649296,17339,44051698.36912,267402.09712481487,2720.65807539,16.514906390733604,400.0,2.42807525725058,47173490.36912,286351.96190852195,0.035028626199697085,0.027871515812449003,0.046213464402042784
2016-08-06,1273,1614248402,23981,659761020.2638806,0.00371742,2.4526777095261348e-05,0.000664,4.380936238373263e-06,2992.553045,19.74425313267282,617.941423834608,358.61497788700854,1.1167648743424905e-05,0.006597795539718771,-18.603318792078113,1.7621536217798817,99997190924.16782,99997190924.16782,13223067903.227972,805009,27407,161823090.45352498,1067675.664417774,5910.80399363,38.9982762253239,390.0,2.5731402604903204,161997405.053525,1068825.7565081618,0.035521981263289065,0.03194661356935243,0.047357260864952566
2016-08-07,1203,1614248436,24045,618422819.9682962,0.0038561,2.3847672961152008e-05,5.9999999999999995e-05,3.7106412636319616e-07,2940.064026,18.182538154325854,471.440546808035,334.35087887938175,1.0398631209818828e-05,0.006184402106053271,-26.191124899094266,-6.6291292075224515,99997187984.10378,99997187984.10378,13223064963.163944,762445,39914,212109859.15647504,1311772.6596819665,5332.49885395,32.97831714289502,200.0,1.2368804212106541,212841359.256475,1316296.550440985,0.03583295470274981,0.03382568864403398,0.048112977355530134
2016-08-08,1141,1614248468,24224,593602257.8876522,0.00449983,2.6711844504463663e-05,0.0011330000000000001,6.725702931790165e-06,3302.071053,19.601720178412645,2719.1284279218366,347.18686006202154,1.003363062536528e-05,0.00593618970149176,-32.664408290201656,-9.204749834158275,99997184682.03273,99997184682.03273,13223061661.102892,733821,13028,36775454.83148,218306.07623830694,2907.53468157,17.259677433465956,490.0,2.9087329537309623,37879361.83148,224859.07760311168,0.035955573582608015,0.0345095452773867,0.048418346540687406
2016-08-09,1180,1614248502,24262,623721825.4068472,0.0042512,2.6516409568472834e-05,0.001029,6.418278473362473e-06,3037.870128,18.948393048992514,974.1456771323531,371.2404489376562,1.0609037405026303e-05,0.006237394046027671,-27.22207272879148,-4.321080727872677,99997181644.16261,99997181644.16261,13223058623.23276,714592,15484,102651157.82121,640275.7206118619,6671.39400809,41.61211326476524,300.0,1.8712182138083011,103299864.82121,644321.9617912781,0.03615464466039554,0.03582692963067723,0.04880012022739777
2016-08-10,1281,1614248532,24111,622693631.7013786,0.00393393,2.4497022587158123e-05,0.001021,6.357881320076475e-06,2401.52448,14.954561832613482,447.938509394739,368.6888964728215,1.0554985973115137e-05,0.0062271119687330794,-25.41427431723404,-0.8298235338074571,99997179242.6381,99997179242.6381,13223156221.708288,610464,23097,223238630.181084,1390131.945884206,9671.68065901,60.226638389485416,100.0,0.622711196873308,223386808.18108398,1391054.6668815094,0.03611363857585518,0.035176161610994544,0.04879169288891957
2016-08-11,1163,1614248560,23707,619868655.68758,0.00407619,2.5267737421001016e-05,0.001184,7.339452063437967e-06,2070.489954,12.83468054494331,2121.64439034823,367.82214328291536,1.0513924605493862e-05,0.00619886154006585,-22.982097251719534,-2.8967438067586517,99997177172.14816,99997177172.14816,13223175135.118345,507947,7730,47131921.64863,292164.25641708955,6163.89672039,38.20914231696359,900.0,5.578975386059265,47646921.64863,295356.67011022347,0.035946923367909625,0.035039355283108566,0.04871368676562699
2016-08-12,1103,1614248589,23537,612532032.454395,0.00383612,2.3498127639695486e-05,0.001076,6.591030869814382e-06,2232.579033,13.675648072307938,1022.9976776358051,362.9617639827398,1.043184687317358e-05,0.00612549337343344,-24.145197878185893,-4.600911744030574,99997174939.56912,99997174939.56912,13227172902.539331,581989,11483,97749171.01538998,598761.8993133835,8865.23321566,54.303927316467366,100.0,0.612549337343344,101799473.01539001,623571.9973747875,0.03579867214798399,0.03507033067282488,0.048452238182570516
2016-08-13,818,1614248619,23607,612900591.3117373,0.00377857,2.3159532707774823e-05,5.9999999999999995e-05,3.677507529214728e-07,2434.645011,14.922375598195956,1709.5941434556478,363.2218314543027,1.0470721800116887e-05,0.006129179215357879,-25.995032586612943,-4.151351269697143,99997172504.9241,99997172504.9241,13227170467.894316,644329,24476,58491761.268436,358506.4874361729,2392.75168608,14.665603901834057,100.0,0.612917921535788,58564990.268436,358955.3211009344,0.03578019316327187,0.035069140561676634,0.04024109166610481
2016-08-14,1118,1614248650,23660,596642015.4576831,0.00374346,2.2335687302318834e-05,5.9999999999999995e-05,3.579953407113018e-07,2552.0056809999996,15.226769054446208,1501.189284650447,353.9850620577256,1.0442289304500301e-05,0.0059665890118550296,-25.43330472566584,-8.189804408043653,99997169952.91841,99997169952.91841,13227167915.88863,681724,16693,66611966.24262001,397446.2258412748,3996.76638367,23.84706238775699,100.0,0.5966589011855029,66718021.24262,398079.0124389269,0.035811554642931856,0.03520564054225262,0.03846511334573488
2016-08-15,1547,1614248680,23618,608111225.100536,0.00373185,2.2694441554154805e-05,5.9999999999999995e-05,3.64877069884719e-07,2365.599387,14.385882880827454,1048.861804750193,361.09950587863364,1.0733614845119812e-05,0.00608128449807865,-24.069870843954156,-9.344072917131415,99997167587.31903,99997167587.31903,13227816976.039392,633895,19008,95338744.46990211,579782.0288110973,5029.84387994,30.587911614834887,100.0,0.6081284498078651,95607272.46990201,581415.0239747966,0.03559018068052133,0.0348516027330099,0.038529454777990316
2016-08-16,1243,1614248715,23722,614780029.7478768,0.00413264,2.5407365730522973e-05,0.00025,1.53699364876465e-06,2627.9838210000003,16.15677776773303,282.51267512811,361.4757311215155,1.0629004091174749e-05,0.0061479745950586,-24.10613624523984,-6.285940243780513,99997164959.3352,99997164959.3352,13227814348.055565,635909,26011,353956384.13034016,2176114.857392134,13622.96255931,83.75362772407236,100.0,0.61479745950586,354346879.13034,2178515.6107316306,0.03550344269636989,0.034754148277373206,0.03852200513560565
2016-08-17,1093,1614248748,23854,605610493.0053817,0.00421211,2.5509703989837006e-05,0.0003,1.816883034144669e-06,2518.3610320000003,15.251891442972868,353.535249487128,355.2449693998214,1.0557189362945643e-05,0.006056276780482229,-14.4074637322076,-7.32112744030245,99997162440.97417,99997162440.97417,13228638937.90909,597886,29976,282849199.863492,1713013.0415112444,9439.81267893,57.170118339505514,100.0,0.605627678048223,282967824.863492,1713731.4673443285,0.03547443982480725,0.034832577857626036,0.03856317277165062
2016-08-18,1378,1614248779,23753,604698735.6090558,0.00422469,2.554737251830775e-05,0.0003,1.8141477257484749e-06,2282.5469399999997,13.802924467050465,321.849473932885,353.7207147739624,1.0548661016949136e-05,0.00604715908582825,-19.75731434701839,-6.110457253226457,99997160158.42722,99997160158.42722,13229463763.576694,540288,23903,310695428.32087904,1878824.682295904,13000.62223658,78.61683087935555,100.0,0.6047159085828249,310753873.320879,1879178.1085086744,0.0354232778527888,0.03475955143523046,0.03818977277263709
2016-08-19,1124,1614248809,23985,609926441.066197,0.00414953,2.53097999142843e-05,0.00025,1.5248594367485173e-06,1999.581927,12.196325483750941,197.045930170351,350.1510980444886,1.0626967270601993e-05,0.00609943774699407,-22.14838613502863,-4.547593800767647,99997158158.84528,99997158158.84528,13230308122.059341,481881,22229,507481469.28178203,3095351.6296373126,22831.69167672,139.26048204071628,100.0,0.609943774699407,507525674.28178203,3095621.2552829185,0.03543080556593872,0.03479523875236002,0.037516679323050334
2016-08-20,886,1614248838,23809,611863986.9057045,0.00436228,2.6691979289897565e-05,0.00108,6.608318960059733e-06,1566.968603,9.587989193540011,1979.539072627755,351.41737267368933,1.051709292811222e-05,0.00611881385190716,-21.367111095477757,-5.703203312812583,99997156591.87668,99997156591.87668,13231133663.305285,359209,14206,50515373.99518699,309094.1701360209,3600.77080073,22.032446253049564,100.0,0.6118813851907161,51152549.995187,312992.93147092377,0.03542648804494387,0.03466200350224405,0.035808073524169336
2016-08-21,1097,1614248868,23907,602658488.3622204,0.00410708,2.4752370449921935e-05,0.00025,1.506689086280395e-06,1596.545173,9.621988751650981,1557.5429747489459,346.50253411316345,1.0376786090005852e-05,0.00602675634512158,-21.029846243011445,-4.078668091620135,99997154995.33153,99997154995.33153,13231959174.974657,388730,10464,64201859.349306,386928.9632020332,6442.91469317,38.82987700813937,100.0,0.602675634512158,67418659.349306,406315.83301302016,0.035436308983715616,0.03428565626861264,0.030990623438158237
2016-08-22,977,1614248896,23862,593089938.5729953,0.00246558,1.4623523111848013e-05,5.9999999999999995e-05,3.558640914960702e-07,1124.658684,6.670427347080433,2138.551632956718,341.6753733344125,1.0139065166569268e-05,0.00593106819160117,-19.903114327515077,-7.4758681199283,99997153870.67284,99997153870.67284,13232417749.194649,456144,605,46759289.01114199,277332.5317158703,79139.83307627,469.38374664729116,100.0,0.5931068191601171,47879599.011142,283977.1667216032,0.03543274389507148,0.03413977793056367,0.02971697049836869
2016-08-23,1173,1614248926,23773,605706597.2943958,0.00316248,1.9155895511128026e-05,0.0010429999999999999,6.317699722403472e-06,1625.88167,9.84835299637574,1862.9011333092028,350.29079813576277,1.039641262419637e-05,0.00605723846826795,-15.221203437788114,-3.903445354749711,99997152244.79117,99997152244.79117,13232875822.191654,514116,8347,53678185.30828801,325141.5689561776,6448.08976977,39.057617400295875,500.0,3.028619234133975,53822205.308288,326013.93244037754,0.03547204933338545,0.034295020440279364,0.02945123125937075
2016-08-24,1124,1614248956,24019,610230527.5869977,0.00256703,1.566524701739227e-05,0.0001,6.10247913635301e-07,1258.759884,7.681555929788135,1089.274283627075,352.5236932435442,1.0545118059614256e-05,0.0061024791363530105,-15.258219300313469,-0.52449305993906,99997150986.03128,99997150986.03128,13233334262.310448,490356,9653,91801626.54080096,560217.5106485086,9592.077234100001,58.53545119538194,460.0,2.8071404027223847,92592321.540801,565042.7103892275,0.035475256704565875,0.03397781885074568,0.029387787718350763
2016-08-25,1315,1614248986,23689,607461252.7101837,0.00295574,1.7955486984217888e-05,0.001018,6.1841318079174126e-06,1108.460972,6.733662823949167,180.323300332683,344.1947015430985,1.0545890707188783e-05,0.0060747856659306605,-16.979335088729336,2.819484949044297,99997149877.57028,99997149877.57028,13133807952.728174,375020,12169,554543698.4188012,3368734.1102867075,49691.06815834,301.8625885730673,300.0,1.8224356997791982,604690608.418801,3673365.840345422,0.03544996635299661,0.033250078341229415,0.029376067750095658
2016-08-26,1155,1614249018,23802,602612307.8054903,0.00314814,1.8971620038455043e-05,5.9999999999999995e-05,3.6157769422811644e-07,1144.389817,6.896430522149937,243.84932233495,336.59020331043223,1.041036236119229e-05,0.00602629490380194,-18.813982152048528,2.248039194703608,99997148733.18048,99997148733.18048,13134266507.217035,363513,22986,410077615.86404896,2471248.646644768,17853.63377117,107.59126220954796,800.0,4.821035923041552,410383625.864049,2473092.7531482796,0.035442757052587065,0.033285095404880595,0.02934099307632101
2016-08-27,972,1614249050,23580,593506486.3271523,0.00315433,1.872168710836302e-05,0.00015,8.902851211681891e-07,816.9519389999999,4.848801040008014,692.193133298041,330.2182261906396,1.0409021040327298e-05,0.00593523414112126,-21.13127114222455,-0.3222987910112354,99997147916.22853,99997147916.22853,13134725389.143768,258994,19728,144464229.859923,857429.0292354043,7577.48924675,44.974172881289824,700.0,4.154663898784881,149488707.859923,887250.482602317,0.035376166261389966,0.033359202722079026,0.027355834553892868
2016-08-28,1007,1614249083,23964,596855986.5309125,0.00252186,1.5052301841917374e-05,5.9999999999999995e-05,3.5812380961474563e-07,1034.5981279999999,6.175237050327404,1335.8218107378862,331.43360661141435,1.0378500876680299e-05,0.0059687301602457605,-22.975928082855734,-2.39183442254038,99997146881.6304,99997146881.6304,13135184053.424316,410252,23358,74858148.053739,446808.0860284943,3214.39113168,19.185833294484922,700.0,4.178111112172032,75081748.053739,448142.6940923254,0.035379197295580006,0.03299776529186309,0.027334113084448497
2016-08-29,1328,1614249115,23806,626792043.9960537,0.0025936999999999996,1.6257569296772613e-05,5.9999999999999995e-05,3.76085961293271e-07,1254.498235,7.863319577511445,543.8080529479361,346.0793788106227,1.0930902396259488e-05,0.00626809935488785,-20.083268305545293,3.0304953784371818,99997145627.13216,99997145627.13216,13135726311.433115,483672,29114,183883164.44572,1152597.944436954,6329.18030658,39.67193099664297,600.0,3.76085961293271,184267755.44572,1155008.5990359497,0.03555944270521852,0.03420793776359528,0.027946313459146315
2016-08-30,1444,1614249147,23890,596968760.7282425,0.00244518,1.4597377553014939e-05,5.9999999999999995e-05,3.5819148413650385e-07,999.191869,5.965033641570618,685.2579992534901,328.5490804194052,1.0369815312682634e-05,0.00596985806894173,-22.34697679268868,2.374892867366213,99997144627.9403,99997144627.9403,13136935104.928473,408637,25093,145926271.18089202,871159.1274798271,5824.18328541,34.76954758140044,700.0,4.178900648259211,146146231.180892,872472.2574606715,0.03572856837123283,0.03450552095400302,0.02832457284616282
2016-08-31,1304,1614249178,23923,596308872.861331,0.00283146,1.6884729539761704e-05,5.9999999999999995e-05,3.577955444843658e-07,1222.362663,7.289265242757405,634.120612090246,328.276970631656,1.042030917592052e-05,0.005963259074739429,-23.78073755376369,3.0371514973523297,99997143405.57764,99997143405.57764,13137477395.072844,431707,25457,157694201.22767803,940371.3765047368,6202.27855708,36.98579388956908,600.0,3.577955444843658,157891405.227678,941547.3550473114,0.035677365548172954,0.03447186817537864,0.028032397720128305
2016-09-01,1266,1614249207,23680,592659132.8565792,0.0024715,1.464798905647378e-05,5.9999999999999995e-05,3.5560564167041346e-07,1053.2848390000001,6.2425671839052175,1260.337216419244,373.14177530480947,1.0357455289304504e-05,0.00592676069450689,-22.75663463842677,10.249626411675461,99997142352.2928,99997142352.2928,13138019854.294779,426173,24374,79341577.039513,470238.540237976,3263.76791005,19.343571365277242,700.0,4.148732486154823,79551079.039513,471480.20845699654,0.03529638601407402,0.03149447695639064,0.02803785058350012
