date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-03-14,11052,1614335252,251,2878151,11466.73705179,0.91686937,383092253.50452864,417826429.3019668,177090958.194926,0.0124219411404134,0.6473118586034571,0.000455,0.02371021504089748,34.85596684,1816.3570752413007,83.64108974,101.11750895018696,0.0063378200327293965,52.1103627272472,1018.6314439623467,-33.16727253013059,7351556.07167208,7351556.07167208,6362251.25564155,4052,6908,87894.07328833,4580192.0406301245,51.21200565,2668.6761904113328,0.980341685,51.08596080199073,353772.53506291,18435215.12506602,0.0845274426263167,0.06891637927643547,0.09723377754420152
2018-03-15,11155,1614335253,301,2643426,8782.1461794,0.96148746,399262085.903893,415254595.5737181,151256442.975107,0.0023700027699817,0.12859959637727708,0.000455,0.024688923191474952,7.76886908,421.5494769247136,111.32307268,105.57955450467855,0.006562349253068382,54.26136965159329,940.6634427827393,-25.865032922387034,7358127.67844811,7358127.67844811,6368165.70804064,4780,7510,66097.05877966,3586516.939326221,37.55248434,2037.649234108409,0.87321718,47.38196019010188,282019.15736299,15302745.746504057,0.08453438996291981,0.06893224603916931,0.09694943987754127
2018-03-16,10933,1614335253,297,2670237,8990.6969697,0.9740144000000001,402055105.2661201,412781480.4923946,154045205.960654,0.00175608638221934,0.09587025819034188,0.000455,0.02483987571356109,5.41225823,295.4721357426332,131.90127043,106.31464031796853,0.0065171010900058396,54.593133436398,967.2442780023083,-32.629227311879525,7364572.79438854,7364572.79438854,6373966.3112973,4560,7271,55833.97923631,3048151.878732947,39.04652925,2131.672381573467,0.9950446,54.322602622967274,283907.31414276,15499389.884565061,0.08448080844163551,0.06572240586534815,0.09685853372398626
2018-03-17,10086,1614335253,288,2200225,7639.67013889,0.8676405,354879516.40735614,409016771.48222727,166810526.531631,0.000574665743243243,0.027668212828970848,0.00041900000000000005,0.020173433533572815,1.61596007,77.80301447506605,234.06541445,94.61724101488609,0.006108688738164816,48.14661941186829,921.9687581533832,-45.06193365666577,7370808.59969739,7370808.59969739,6379578.53532213,4242,6377,31490.378948799997,1516155.2903833827,32.56534136,1567.9110964774934,0.69012152,33.22701817138006,207669.18186016,9998569.062595189,0.08497979539816977,0.06647689563485545,0.09300001468103156
2018-03-18,10528,1614335253,284,2514353,8853.3556338,0.9208322,374354027.49222815,406538812.87833196,166243802.25036103,0.000673811653543307,0.03419349616041181,0.000455,0.023089598808767764,1.96820384,99.87920228456294,222.22555607,100.5372503161192,0.006196882085914671,50.74637100828079,738.566537813568,-43.824054655322726,7376961.5453121,7376961.5453121,6385116.18499855,4332,6760,33195.82893961,1684567.8512968735,27.21246893,1380.9340443730941,0.998041395,50.64697891229212,183956.28995558,9335114.139392737,0.08496257347225733,0.06717872606138978,0.09324044727338746
2018-03-19,10815,1614335253,281,2501718,8902.91103203,0.96547654,389062618.31003594,402974700.5235773,157629883.8478,0.000631060334584115,0.03325494025156524,0.000455,0.02397710168938744,2.01813095,106.34929892450563,77.88342997,104.16549105530063,0.006172757450029218,52.6969267898625,742.8879263109576,-45.86171774403425,7383022.920131301,7383022.920131301,6390571.42136686,4588,7293,94795.81115877,4995447.920619333,35.08349526,1848.792381248708,0.87833747,46.28568535338304,255863.93091642,13483242.835669022,0.08467246697879155,0.06572102726064967,0.09334566400224716
2018-03-20,10207,1614335253,284,2314499,8149.6443662,0.97285444,389821244.18208057,400698426.0858964,157857394.868546,0.000625197195558739,0.03298268508383397,0.00041900000000000005,0.022104617788273537,1.74555057,92.08765675406451,273.59242577,105.11925824745369,0.005930568405026298,52.755651045998896,778.3139720404773,-38.36189744870281,7389184.59829424,7389184.59829424,6396116.93144985,4205,6658,27008.00132681,1424824.6934470632,24.62634237,1299.1787246110177,0.7978125,42.089117850136006,163962.18747617,8649931.947231479,0.08415398292241821,0.06254972492487203,0.08702977684179218
2018-03-21,10993,1614335254,291,2568027,8824.83505155,0.96125125,382675659.59098375,398101600.24834466,160178897.089562,0.000642888639200999,0.0332658482128264,0.000455,0.02354367461781162,2.0598151999999996,106.58377767389574,280.52210209,104.72138319076441,0.0058273315563997655,51.74433981936621,805.4800160117633,-41.50914754274758,7395507.62318859,7395507.62318859,6401807.65364361,4654,7425,26363.36876155,1364155.1119809065,24.62350587,1274.1270552814385,0.62659005,32.42248847463366,182829.53110797,9460393.386666186,0.08416369367951082,0.06185672802165696,0.08466372097296576
2018-03-22,11325,1614335254,302,2840793,9406.59933775,0.94781438,374819892.178054,395457062.93352437,165610781.903418,0.000699397929369152,0.03541569791772832,0.00041900000000000005,0.02121707372069704,2.31710534,117.33220720143383,249.02935970000001,102.98397098264864,0.005813265442431325,50.63740744796429,757.0829204946501,-36.14977025891371,7402035.59124199,7402035.59124199,6407682.82366752,4810,7451,29723.54585083,1505123.3020467272,36.533522600000005,1849.9628694056125,0.844573745,42.767024845418085,272211.27692335,13784073.341498317,0.08330062702173344,0.059411497467357924,0.08213462394321755
2018-03-23,10003,1614335254,268,2731388,10191.74626866,0.99963293,393842580.4258329,393987199.8932494,165632659.226991,0.000829454609174312,0.04409851600502417,0.00041900000000000005,0.022276418747613567,2.26026381,120.16845611369088,340.60667228,109.07383636671238,0.006061013992109871,53.1656772019417,584.8352509145824,-29.26498635439798,7407835.30189754,7407835.30189754,6412902.56012185,4055,6270,21748.94359015,1156297.3143971534,23.53513458,1251.2613679845358,0.696484275,37.02905814087839,147565.29383683,7845408.77833858,0.08302295242311858,0.06004817894046807,0.08108852064603864
2018-03-24,10198,1614335254,286,2319253,8109.27622378,0.97285806,381156763.7354321,391790723.7850774,158800358.69766,0.000637612383802817,0.03277984894330204,0.00041900000000000005,0.02154091899113908,1.81081917,93.0947709989778,366.39215026,106.86857563876109,0.005970314297486845,51.4103078547472,613.4880528140608,-28.87151044309972,7414014.41929386,7414014.41929386,6418463.76515492,4257,6115,20235.18902902,1040297.2974809214,25.082888,1289.518993966144,0.958119175,49.257201748286406,153381.86009601,7885408.646869639,0.08303870982251482,0.05996880877944433,0.08105843613566349
2018-03-25,11209,1614335255,286,2799772,9789.41258741,0.9647375,375620224.52211356,389349667.27625924,151387746.836723,0.000762023572837419,0.03857448169935636,0.000455,0.023032606600152786,2.70442166,136.90083555101572,282.98988268,106.0837197476239,0.0059973281402688535,50.621113406929204,410.9784978749535,-33.694173168310144,7420228.42331827,7420228.42331827,6424056.36824944,4974,7470,26220.82582304,1327327.3976114455,31.0726395,1572.9316079821276,0.99527031,50.381691233059584,232112.61707816,11749799.112292672,0.08301247759705581,0.058656031104640814,0.08084631403228719
2018-03-26,10313,1614335255,306,2396060,7830.26143791,0.92531144,357801633.85256195,386682384.59682554,145003513.68458602,0.000665804810350939,0.032076314206933715,0.00041900000000000005,0.02018605970362568,1.87823537,90.48728237776008,303.19839847,101.76788780099345,0.0058959327533606035,48.1767534692737,232.70307711438912,-33.04515451672818,7426852.33202278,7426852.33202278,6430017.88536624,4340,6534,24495.02493897,1180090.777708469,24.61393951,1185.8196956808856,0.80571857,38.81690491250574,160827.48073498,7748145.890453498,0.08293756654070786,0.058421765544114074,0.08094902093232688
2018-03-27,10630,1614335255,289,2486083,8602.3633218,0.88929939,340952737.057972,383394772.33533585,157972919.004643,0.000641708534786791,0.02943491017435813,0.000455,0.020870665424113092,2.00148892,91.807484833823,283.14939619999996,97.69627640708185,0.005852755070718872,45.8695943387101,338.49628687927446,-36.934594433754675,7433088.12675146,7433088.12675146,6435630.09881091,4549,7208,26251.47087218,1204144.3197013608,27.40837826,1257.2111922681213,0.75069872,34.43424575698892,197559.59046482,9061978.272342991,0.08294610021856416,0.058590437012679276,0.08110009251173238
2018-03-28,9317,1614335255,271,2528158,9328.99630996,0.90241097,343983251.33562994,381182479.5381256,162883905.612927,0.000850095251122907,0.03930941867696872,0.00041900000000000005,0.019375059916984017,2.08188327,96.26876633989644,191.09894658,99.02938286221651,0.005828494513150207,46.241193119293605,245.50704753059955,-38.824820584794146,7438892.21128481,7438892.21128481,6440853.77307224,3780,5326,38926.91374979,1800026.936242125,30.17258856,1395.2164945119491,1.000152765,46.24825715516048,160699.20667679998,7430923.050059184,0.0829303994179337,0.057884884068408436,0.08107553131974628
2018-03-29,10041,1614335255,278,2844141,10230.72302158,0.79628954,300406747.7198577,377258184.7530025,150549901.492165,0.000864877205567452,0.03489874212685051,0.000455,0.01835974814170146,2.42338593,97.78627543943513,266.49780354,87.01354934748535,0.005676400485680882,40.3510948169263,230.03343966650158,-47.98873719453303,7444822.726193901,7444822.726193901,6446191.23165531,4162,6203,27935.77518248,1127239.1131725875,31.13552041,1256.352336238254,0.79841297,32.21683745553373,193133.63312346,7793153.542502195,0.08356488324650023,0.061268740364868825,0.08260307798587074
2018-03-30,9981,1614335256,316,2418497,7653.47151899,0.77094997,287917311.66489637,373457843.4406297,150245401.75888202,0.000676632002940096,0.026144095418858697,0.00041900000000000005,0.016189562321768592,1.84111568,71.13808363471446,237.72965844,83.83917734622581,0.0056554055225014645,38.638573560306895,209.8619843307752,-47.966891165048885,7451551.26432182,7451551.26432182,6453295.19782611,4264,6100,31344.6429579,1211112.2926503746,28.329106099999997,1094.5962499425889,0.90159063,34.83617587853845,172807.54719518,6677037.12407717,0.08358857661050371,0.06126358922171885,0.08227271198771148
2018-03-31,10834,1614335256,308,3513811,11408.47727273,0.79684329,294973733.3504286,370177848.7428933,165847031.510601,0.000993411123117223,0.039290141842271996,0.000455,0.0179955852337726,3.03387757,119.99209318629867,223.73141799,86.93402480506997,0.005713540822910572,39.550736777522204,208.52555092054408,-50.242999671454,7458109.69362448,7458109.69362448,6459197.77660353,4558,6418,33335.10224217,1318427.8542318554,32.22062682,1274.3495301645926,0.99025628,39.165365472568325,206791.98292556,8178775.284390688,0.08355818193697845,0.059521308376466575,0.08183502013567784
2018-04-01,8198,1614335256,251,1819677,7249.70916335,0.79901373,293595496.1951214,367447372.60516405,179907159.422866,0.0006971973441108541,0.027425912274948727,0.000455,0.01789850490755391,1.50943225,59.37710007526401,203.36887019999998,87.99135860865488,0.0057810610029222645,39.3373734231954,203.3281323875744,-51.22308058150035,7463525.66645952,7463525.66645952,6464072.14947022,3407,5115,36699.449915699995,1443659.9657597481,31.01196239,1219.9291451215217,0.48803745,19.19811141515405,158626.18760583,6239937.5765483845,0.083330194424719,0.059196139636411536,0.08088170007935543
2018-04-02,11434,1614335256,297,2664562,8971.58922559,0.85030495,310271362.271694,364894219.27035654,162105565.41481498,0.000711913950408566,0.029570050585979,0.000455,0.01889887536112899,2.52658261,104.94410952963953,303.33777204,94.19660656361776,0.005905652870835761,41.535989804679105,272.25378983904017,-48.3105768233475,7469940.25496273,7469940.25496273,6469845.27778547,5020,7378,24625.81631249,1022857.6552874849,27.01360243,1122.0367151201344,0.998667485,41.48064247522453,199306.35871614,8278386.8836413035,0.08341447298145277,0.06080767867447734,0.07930387016967436
2018-04-03,13781,1614335257,301,3443202,11439.20930233,0.96241739,349712696.7249159,363369053.8411208,163574991.696486,0.000813165579375848,0.038035939564236634,0.00041900000000000005,0.019598786620613942,2.99651516,140.16243729421205,89.44272439,107.05186619287214,0.006303248142606659,46.7751470659044,334.235382691284,-42.06346396828805,7476463.86300366,7476463.86300366,6475716.52386773,5181,7129,83589.40220289999,3909906.581191681,48.35521753,2261.8224113695487,1.82901559,85.55247320808189,344724.34576062,16124531.970150676,0.08384982205787649,0.0658903701918281,0.08097093750407602
2018-04-04,10575,1614335257,298,2639366,8856.93288591,0.87376158,315075199.3213964,360596309.48871475,174720712.55538797,0.000700625857627119,0.02950055399677187,0.00041900000000000005,0.01764241497810367,2.06684628,87.02663429047696,165.49919407,98.77930867358795,0.006209826941554633,42.1060023343763,320.4623862456539,-48.962465345199696,7482904.61818936,7482904.61818936,6481513.2024405,4427,6456,45214.14536392,1903786.9102400444,30.71550197,1293.30699765036,0.90838304,38.248378402747846,198299.28074257,8349589.977851793,0.0842307844918696,0.06729929453491065,0.08081534931368893
2018-04-05,10182,1614335257,307,2439878,7947.48534202,0.91493948,328138895.1644944,358645464.64407045,189444220.52238798,0.000648782753912754,0.028425202794996038,0.00041900000000000005,0.018357701247874062,1.94829461,85.36088399337305,316.87617611,103.76123554633119,0.006444602217416714,43.8131294698665,325.6999144665075,-39.04107010731149,7489510.54478269,7489510.54478269,6487458.54217568,4525,6227,23635.44851075,1035542.9656798532,27.89071982,1221.9797184814315,0.99845241,43.74532470883023,173675.51228848,7609267.705640565,0.08424506609259716,0.06454736705420983,0.07840525350163667
2018-04-06,8561,1614335257,227,1862836,8206.32599119,0.9172677,327586240.12318003,357132643.5702708,209547834.536923,0.00060902428045789,0.026620993387481393,0.000455,0.019888454992627404,1.48967339,65.11494982577953,249.22536062,104.68672543638287,0.006612350151957928,43.7108900936866,347.3587894574569,-34.28332724998045,7494385.02444257,7494385.02444257,6491845.57236666,3575,5269,30070.71594105,1314417.7595377057,30.47091289,1331.9107243890885,1.1237469999999998,49.11998161011004,160551.24000939,7017837.606455543,0.08397499133556115,0.06354935849126679,0.07259974732381587
2018-04-07,9943,1614335257,321,2426234,7558.36137072,1.04804706,374120180.9332035,356968877.10316926,173170687.006393,0.000645772372275813,0.032207570283360215,0.00041900000000000005,0.02089741297102775,1.80751687,90.14898922312526,210.55789427,122.00730257561821,0.007242389466393924,49.8744939642667,455.9705158476012,-15.170961439496793,7501232.61804415,7501232.61804415,6498008.40524402,4385,5950,35625.51118732,1776804.3426859071,32.43600988,1617.7295789849552,1.1098626,55.35383554486534,192994.25880210003,9625490.99576346,0.0844799958187146,0.06546114567426031,0.06886584146161538
2018-04-08,10199,1614335258,313,2360241,7540.70607029,1.03959139,370250070.19491494,356149611.83908194,189359417.317898,0.000622326065286065,0.03068967074785353,0.000455,0.02243807702936982,1.77300696,87.43487196063477,172.76693901,122.95962807234235,0.0070348762361192255,49.314455009603996,337.40869227406176,-19.907875662905873,7507942.04504153,7507942.04504153,6504046.88762258,4403,6360,43457.053114199996,2143060.890650188,30.90063605,1523.8480262558721,0.88550428,43.668160976871775,196528.04527407,9691673.446793543,0.08440908921016242,0.06473431152890037,0.06869800965839001
2018-04-09,10732,1614335258,284,2705881,9527.75,1.01998116,361951235.25155395,354860705.62061626,218178595.990015,0.000765375517554479,0.036868202849315794,0.000455,0.02191738814698192,2.52880071,121.8125422141395,213.47487293,122.83859534403138,0.007150192989479839,48.1700838395207,296.07128771634194,-20.574674684778568,7514025.43656348,7514025.43656348,6509521.93875334,4713,6712,35198.64110177,1695521.49290946,59.83188487,2882.1069104644507,1.39828241,67.35538092102706,401591.61122367,19344701.581892382,0.08443213004265583,0.06478666114267828,0.06839541133580075
2018-04-10,9086,1614335258,246,2186315,8887.45934959,1.08064479,383346501.131192,354738674.38183564,220333845.77233702,0.000723496630781499,0.03688501985449446,0.000455,0.02319663052980196,1.81452955,92.50762979507209,145.30671654,130.6371798273097,0.00747890714523671,50.981605560004304,323.0671125912825,-19.432104494072565,7519310.09077384,7519310.09077384,6514278.12693188,3732,5527,51747.84944604,2638188.4490364986,34.91871269,1780.2120370246969,0.99531341,50.74267567720284,192995.72502849,9839231.928169526,0.08449325208474237,0.06521873635251127,0.06733003993200455
2018-04-11,11029,1614335258,338,2856295,8450.57692308,1.1117673000000001,394158199.59762913,354533002.13155556,200571378.78724298,0.000726356738654147,0.03803862410757106,0.000455,0.023827925106076276,2.32070978,121.53340402368953,131.82067112,134.71531238576762,0.007540774797779075,52.3690661672006,352.34243133974,-12.309896907502276,7526546.26949402,7526546.26949402,6520790.68713137,4871,6880,57096.85897824,2990109.1857707724,33.30497786,1744.1505892474909,1.036935335,54.30333516972332,229138.24766847,11999756.053586505,0.08443847408436861,0.06478226727854441,0.06704304041807732
2018-04-12,9800,1614335258,261,2334203,8943.30651341,1.29426166,461804326.052226,356809090.5552547,221460229.470752,0.000643620739506995,0.03946106420282197,0.00041900000000000005,0.025689330511082315,1.93214946,118.46211473687165,128.69036276,159.12104397794968,0.007756640879602566,61.311051339098604,429.9091673478747,2.7425273169590985,7532154.741533999,7532154.741533999,6525838.31164247,4301,6424,58529.28362341,3588491.9130755533,32.9312163,2019.047493228261,1.0123229999999999,62.06658742475031,211550.13348184,12970361.094698254,0.08519586068999295,0.0712226612571291,0.06946264129567109
2018-04-13,11076,1614335259,314,3813534,12145.01273885,1.2290794,439238868.71238095,357372249.0322576,210581632.83518702,0.00104209436457385,0.06071617170803191,0.000455,0.0265099390864202,3.43578512,200.18121812138224,175.55451134,153.14521636131605,0.0073573843167738144,58.263602387736704,426.7556423379318,11.808092169107322,7538820.99135071,7538820.99135071,6531837.93437333,4841,7165,42942.90664325,2502008.438036015,28.52914091,1662.2105224439526,0.990699735,57.721735445676124,204411.29461958,11909738.39327771,0.0852779450165574,0.06719619679440267,0.06803444899697247
2018-04-14,9551,1614335259,292,2185164,7483.43835616,1.24853434,447090661.0451263,358092401.0760852,221719971.65870497,0.000615318741360495,0.03646125078562161,0.00041900000000000005,0.024828211871780147,1.69151122,100.23197840967377,267.81490815,157.80293918131133,0.0074010470111046155,59.25587558897411,432.3886549756373,9.204533482014943,7545085.72527646,7545085.72527646,6537476.19426951,4200,6175,28172.7622166,1669401.6929045995,26.93804685,1596.2375527535553,0.90673285,53.72924895203592,166342.43932416,9856766.8897589,0.08524292207980519,0.06688910909381664,0.06765426729780268
2018-04-15,10320,1614335259,281,2591493,9222.39501779,1.33654046,481165318.56730825,360008044.5429484,237264233.323614,0.000644511752163164,0.0410690526664246,0.000455,0.02899313922594316,2.08564003,132.89945442855003,220.84754238,171.03487351957688,0.0076383498375219155,63.721185111962996,428.91362165348363,16.72014610811697,7551104.35755179,7551104.35755179,6542892.96245305,4630,7282,34191.48013166,2178721.6347215115,46.74606614,2978.714733763006,0.99995184,63.71811629968801,340404.85366165,21691000.693184674,0.08528708896606371,0.06809052175880806,0.06698730049456413
2018-04-16,9009,1614335259,254,2684484,10568.83464567,1.30267803,470254173.10546213,360990330.0403812,230852200.404071,0.000827763665788483,0.051512814670087295,0.000433,0.02694615585826808,2.19936806,136.86954857842196,263.54964764,172.20921240798148,0.007733496334307421,62.231306832027904,414.99416798286575,29.253741160251998,7556553.07664922,7556553.07664922,6551928.9664234,3919,5815,28672.21847683,1784309.6255865472,67.31052028,4188.821640568116,1.00241642,62.38168380648297,391410.67542026,24357997.83940948,0.08523711538254408,0.06374116777705921,0.06615100057541293
2018-04-17,12723,1614335260,331,4448767,13440.383685799998,1.27736267,461780260.8721787,361510690.29920447,204438634.10321298,0.0009677939739813449,0.05908633321196995,0.000455,0.027778930572225836,3.94279265,240.7177215055655,114.38085787,168.4639274870784,0.007740190532437164,61.0525946642326,408.8485169500523,20.309282124371073,7563646.77720586,7563646.77720586,6558313.29631804,5717,8598,66126.85826809,4037216.274260857,26.38319992,1610.762810661174,1.00112222,61.12110910701671,226842.75292473,13849338.646832203,0.08524466342280297,0.06337642584620877,0.0660025278386048
2018-04-18,9237,1614335260,230,2287537,9945.81304348,1.29557257,469354735.3637069,362275911.7936423,214923059.036505,0.000693073703433163,0.04297997128330845,0.000455,0.02821617215749873,1.8976358,117.67916137369853,242.55678515,173.89093138536126,0.007597062323495037,62.0135651813159,416.91712798857236,17.679661716526645,7568581.71258825,7568581.71258825,6562754.73768543,3881,6488,31203.33949017,1935030.327348385,28.13932817,1745.0200616287336,0.95480534,59.21088318755849,182567.96114981,11321690.158783695,0.08496611140610631,0.06312495206609943,0.0652067937050975
2018-04-19,10397,1614335260,282,2661921,9439.43617021,1.30810065,475505547.42534375,363508380.1649047,183094478.922891,0.0007006275091210611,0.043982717575120005,0.00041900000000000005,0.0263032187918145,2.11239194,132.60789348898686,153.15621289,177.81312586983086,0.007588109091174744,62.776178500750596,363.82578487941583,18.994225748469233,7574617.61422222,7574617.61422222,6568187.04821443,4413,6912,49456.80930139,3104709.488781641,31.75020407,1993.156478133578,0.9980581000000001,62.65427343971999,219457.41054528,13776697.577703001,0.08496593209514318,0.0631313626555596,0.06327966437701793
2018-04-20,10780,1614335260,318,2710716,8524.26415094,1.37669948,503652820.48876506,365840787.07437766,171282644.296349,0.000629485930408472,0.04181834800808277,0.000455,0.030226804801389055,2.080451,138.20964016671354,180.61347293,188.62243994578307,0.0075154171069549925,66.4325380250309,361.6030920924698,28.38609644444122,7581417.71279302,7581417.71279302,6574307.13534724,4880,7889,41975.92565944,2788567.277506617,30.39663856,2019.325846970321,0.71283858,47.35567607155904,239799.08161984,15930461.60807751,0.08495795758894491,0.06360941848576437,0.06359312862699484
2018-04-21,9889,1614335260,302,2530521,8379.20860927,1.38247588,508349607.9329672,367709567.67665726,185975143.088323,0.000743168784980517,0.04978857375288585,0.000455,0.030482713369287907,2.09796548,140.55314370439675,177.40021039,189.69053705340863,0.007558488839859732,66.9949744379954,344.8482535337018,32.30332636369735,7587876.73549231,7587876.73549231,6580120.25511875,4319,6654,42772.64789603,2865552.4524399065,30.41145794,2037.4148473124721,0.59413467,39.80403702937683,202357.84115765,13556958.395684699,0.08455022404253268,0.06335757072893518,0.06211251618818525
2018-04-22,10204,1614335261,297,2472214,8323.95286195,1.32927794,490005182.9545312,368625076.74311936,230499937.594018,0.000657544407056518,0.04242710273029207,0.000455,0.029358217536513274,2.01274343,129.8693614574239,266.70013006,183.00375488420468,0.007331423130917589,64.52355502530389,332.2589866646566,21.36317718708077,7594206.22069519,7594206.22069519,6585816.78999269,4527,6792,28474.70010248,1837288.8788913947,30.05553878,1939.290210286485,1.00583598,64.90011320196048,204137.21937925,13171659.107329577,0.08391720964587643,0.06346668394999977,0.06192362058388187
2018-04-23,9776,1614335261,267,2582122,9670.86891386,1.35370157,500966941.878672,370071921.41249114,239274332.891083,0.0007456045691994571,0.049148462755818946,0.000455,0.029992507392903874,2.19804227,144.8896682041543,127.71945988,185.9043814026672,0.007380941470485103,65.91759866572279,286.6102520658786,28.218642167955828,7599896.71982962,7599896.71982962,6590938.23828568,4266,6739,59504.6105481,3922401.036869792,33.47592634,2206.6526774434187,0.99801396,65.78668367806873,225594.26758013,14870632.391634688,0.08179354851383275,0.06306327234961986,0.06181035818159517
2018-04-24,10559,1614335261,295,2639953,8948.99322034,1.5278393999999997,571747451.2353519,374219601.75008243,220591194.805946,0.0006991168612659889,0.05255181686341296,0.000455,0.03420183090642924,2.13160731,160.23048961654612,136.86429012,210.419384169374,0.007787732511981295,75.1688591350093,348.82423762473013,48.49309719987297,7606174.38942964,7606174.38942964,6596588.13859631,4503,6809,55574.57231926,4177477.1981548406,35.56986518,2673.7461851666926,1.11565263,83.86233538807265,242195.21203377,18205537.776540164,0.08147724700537877,0.06674448361231228,0.0637526467436182
2018-04-25,13586,1614335261,314,3990929,12709.96496815,1.57991865,600884954.7957948,380326516.54407275,221858181.17747003,0.000886284225037258,0.06995433862624029,0.000455,0.0359131113651507,3.56818029,281.6361673092433,48.84423799,213.66927709468155,0.00891308626680304,78.92991508824329,412.30568331440764,63.83402658832842,7612892.45179104,7612892.45179104,6602634.3928323,5582,8638,155860.60434709,12302064.266718099,63.35395817,5000.522538862217,2.48000458,195.74655091785445,547251.49067107,43194513.69058213,0.08152418667911401,0.06597037290758387,0.06358446919234076
2018-04-26,9789,1614335261,249,2478297,9953.0,1.67651851,645069524.4409428,384767313.9784371,241551344.02555898,0.0007602752619760481,0.06437593970343392,0.000455,0.038526904701504314,2.0314555,172.01251088757536,98.91335503,227.6678735704115,0.009139450296317944,84.674515827482,405.1212826666413,84.59835332797742,7618225.13110348,7618225.13110348,6607433.80980414,3908,6063,77019.17631911,6521561.464252106,38.31248627,3244.0912250593024,1.044380745,88.43243392241993,232288.60425654,19668925.097664095,0.08159749061677478,0.06547861065311583,0.06419162311345765
2018-04-27,11611,1614335262,337,3041833,9026.21068249,1.64482354,640727854.7693853,389542000.8538917,212163837.924034,0.0007211933179598481,0.060599372720356336,0.000455,0.038232071625069086,2.65831857,223.3692878472335,115.43246906,226.47772014982615,0.00935568826125074,84.0265310441079,465.41820277885165,81.71358776867028,7625304.13677377,7625304.13677377,6613804.91106524,5342,7593,66058.57258967,5550672.700435362,36.58833683,3074.3910204982717,1.02595495,86.20743545603115,277815.24158454,23343851.021529693,0.0814171328124235,0.06564411304979327,0.06402973069469306
2018-04-28,9979,1614335262,288,2519623,8748.69097222,1.696194,668242422.947096,393965796.9896881,264723335.844326,0.000676935253856041,0.059275869383748965,0.000455,0.03984209777223599,2.10662251,184.4665055222268,186.13541028,236.51217671479912,0.009373441806545868,87.56505004887029,458.89964295602687,117.00786669148542,7631382.86992525,7631382.86992525,6619275.76977838,4534,6709,40999.09231948,3590087.5709135197,32.79926186,2872.069006336903,1.13695398,99.55743216196228,220050.24779899998,19268710.961785737,0.08143427331415692,0.05871738390574183,0.06415751742434653
2018-04-29,9292,1614335262,293,2302699,7859.04095563,1.61379997,640567778.2423849,396931336.2116976,295428642.520996,0.000688735879861379,0.05776446235584452,0.000455,0.03816097162993625,1.78864708,150.01430873812814,215.31198953,227.35712589826161,0.008925219588544708,83.87026731854121,423.2710668715885,117.06357039199928,7637602.67759126,7637602.67759126,6624873.59621527,4052,5956,35472.25908891,2975067.852179434,29.37228643,2463.46151464086,0.998078275,83.70909172907848,174941.33798729998,14672376.78205811,0.08132699747264174,0.058706972514833124,0.06414938907230437
2018-04-30,10025,1614335262,265,3573090,13483.35849057,1.59727015,638575515.4118806,399791804.63039804,299648109.600071,0.00101491117627892,0.08479358171246579,0.000455,0.038014242606555934,3.1147624,260.2315022755571,246.38464858,230.00292441154846,0.009053013554646402,83.5477859484746,415.22461021311653,111.24204693945718,7643236.83940232,7643236.83940232,6629944.3413528,4387,6890,31021.56276154,2591782.885388315,28.7831788,2404.7708612990727,0.93563697,78.17039729503935,198316.1019178,16568871.233164228,0.08123476397833307,0.058956191845600386,0.06356385810443503
2018-05-01,9674,1614335262,299,2322497,7767.54849498,1.54927754,623613733.1140091,402519056.7526717,270656683.32386404,0.0006319121503865071,0.05151541208428646,0.000455,0.03709299225218828,1.79842198,146.6128627918794,215.20753914,228.0464879223257,0.008986060783752192,81.5230598949193,447.6749209858885,107.24073012675771,7649537.85981326,7649537.85981326,6635615.25844299,4320,6714,35544.93439351,2897731.815523092,27.21983865,2219.044536593989,0.68553873,55.88721494607692,182753.99667378,14898665.016872447,0.08103928497207932,0.05939725120717844,0.06362135747669198
2018-05-02,10437,1614335263,296,2714215,9169.64527027,1.53950552,624009549.8878824,405331155.12355804,276812964.53064704,0.0006805023220499839,0.055466124172802396,0.000455,0.037085966764374076,2.15106784,175.32841851022843,217.78193101,228.764449922356,0.008855550731735825,81.50761926236059,486.25519155254057,96.2337232016044,7655843.16576946,7655843.16576946,6641290.0335999,4636,7501,35153.71146798,2865295.3299909933,26.95767129,2197.2556077051886,0.75,61.13071444677045,202209.49235492,16481614.314100035,0.08076398492405971,0.05927936460882359,0.06361943560775803
