date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2011-10-30,3202,1614335642,736,773802,1051.36141304348,,,0.0,0.187903202683715,0.001003731447444,,0.0,,1.74749645,,6.874769088083299e-06,36800.0,1234.2185059266699,,36800.0,,7.48224829,,,,,,1088300.0,68552087.5,1088300.0,1741,3439,145450.93371612,,55.709646146126794,,7.86646199,,191585.47309653,,,,
2011-10-31,3718,1614335643,660,856753,1298.1106060606098,,,0.0,0.193568950349167,0.000498117913870246,,0.0,,0.89063483,,6.3507607110957805e-06,33000.0,1074.1995897618801,,33000.0,,3.38005947,,,,,,1121300.0,68560337.5,1121300.0,1788,3537,331739.72544887,,113.230407122836,,6.32620233,,400495.94999347,,,,
2011-11-01,3928,1614335643,876,1002649,1144.5764840182599,,,0.0,0.202801184592865,0.0012676805236656599,,0.0,,2.51761352,,8.831220172971989e-06,43800.0,1372.1568964037401,,43800.0,,3.3972202000000005,,,,,,1165100.0,68571287.5,1165100.0,1986,3912,342956.86827437,,109.1647932143,,7.12090442,,427052.67105434,,,,
2011-11-02,4532,1614335643,1239,1216604,981.92413236481,,,0.0,0.253104100556707,0.0006646681287297531,,0.0,,1.55931143,,1.5588940749885097e-05,61950.0,1842.7733181207,,61950.0,,8.14277804,,,,,,1227050.0,68586775.0,1227050.0,2346,4630,150691.81477209998,,40.310138948334796,,7.55354767,,186635.94333079,,,,
2011-11-03,3601,1614335643,904,923821,1021.92588495575,,,0.0,0.38087350710487,0.000151810231413097,,0.0,,0.30832658,,1.7115725558601e-05,45200.0,1296.7577127137,,45200.0,,14.68052606,,,,,,1272250.0,68598075.0,1272250.0,2031,4018,86662.4257579,,30.081209707088103,,9.099791805,,120866.30060308,,,,
2011-11-04,3948,1614335643,931,992349,1065.8958109559599,,,0.0,0.424065921943562,0.000149862384976526,,0.0,,0.31920688,,1.9625881559433802e-05,46550.0,1288.3492569002099,,46550.0,,13.28476212,,,,,,1318800.0,68609712.5,1318800.0,2130,4218,99271.63075687,,31.951011013428197,,9.118455635,,134769.36445464,,,,
2011-11-05,2811,1614335644,593,687374,1159.14671163575,,,0.0,0.618815153346422,0.000147050918884664,,0.0,,0.23204635,,1.82415505973845e-05,29650.0,802.5696169676289,,29650.0,,19.40935659,,,,,,1348450.0,68617125.0,1348450.0,1578,3124,69474.22463247,,29.2193572536876,,8.332105235,,91281.27206052,,,,
2011-11-06,2989,1614335644,627,747438,1192.08612440191,,,0.0,0.618815153346422,0.000211934488603156,,0.0,,0.36261991,,1.9287440513592e-05,31350.0,829.304971735034,,31350.0,,21.1092482,,,,,,1379800.0,68624962.5,1379800.0,1711,3391,65364.71536681,,26.077333703361802,,9.06316846,,88428.23858810001,,,,
2011-11-07,2800,1614335644,584,709731,1215.2928082191802,,,0.0,0.618815153346422,0.000830405327564895,,0.0,,1.34359582,,1.79646973842707e-05,29200.0,756.4229950319381,,29200.0,,19.04097653,,,,,,1409000.0,68632262.5,1409000.0,1618,3205,73998.30558732,,30.297685770355702,,8.478285000000001,,97104.08289399,,,,
2011-11-08,2987,1614335644,534,725808,1359.1910112359599,,,0.0,0.64027441618587,0.000168611148491879,,0.0,,0.29068562,,1.69962662042055e-05,26700.0,678.797798983074,,26700.0,,15.77241249,,,,,,1435700.0,68638937.5,1435700.0,1724,3415,91026.02413449,,33.7124653617628,,8.434763,,115128.06921042,,,,
2011-11-09,2673,1614335644,543,726010,1337.0349907919,,,0.0,0.6421537406300579,0.000562674154652687,,0.0,,0.85864076,,1.73334481255847e-05,27150.0,677.427624158321,,27150.0,,18.45373091,,,,,,1462850.0,68645725.0,1462850.0,1526,3024,79271.2328353,,33.355053848006,,8.370261145,,100865.68283637,,,,
2011-11-10,2602,1614335645,526,656809,1248.6863117870698,,,0.0,0.642153740630057,0.000148944656121045,,0.0,,0.21656553,,1.6790780320548e-05,26300.0,644.629486619884,,26300.0,,20.90153881,,,,,,1489150.0,68652300.0,1489150.0,1454,2875,71245.95053167,,30.6807758056035,,8.01572678,,88207.23044111,,,,
2011-11-11,3339,1614335645,577,1339538,2321.55632582322,,,0.0,0.63369981074124,0.000613538779041028,,0.0,,1.24118895,,1.8176301139223e-05,28850.0,693.692358366271,,28850.0,,17.38213026,,,,,,1518000.0,68659512.5,1518000.0,2023,19845,87331.06803786,,6.90715493087428,,1e-08,,137072.4896032,,,,
2011-11-12,2390,1614335645,581,578989,996.538726333907,,,0.0,0.601840372482571,0.0001409631796875,,0.0,,0.18043287,,1.73821530174512e-05,29050.0,685.385087747649,,29050.0,,14.28472588,,,,,,1547050.0,68666775.0,1547050.0,1280,2540,108300.99318839,,48.4760234075315,,6.555328465,,123129.09945513,,,,
2011-11-13,2869,1614335645,559,1060012,1896.26475849732,,,0.0,0.601840372482571,0.00020601985443038,,0.0,,0.32551137,,1.6723964779268898e-05,27950.0,647.730158730159,,27950.0,,20.23374945,,,,,,1575000.0,68673762.5,1575000.0,1580,12775,77840.24428712,,9.85114402564071,,1e-08,,125848.36492756,,,,
2011-11-14,2847,1614335645,586,818373,1396.5409556314,,,0.0,0.601840372482571,0.000131246614654003,,0.0,,0.19345751,,1.75317412534017e-05,29300.0,666.61472293212,,29300.0,,15.52653911,,,,,,1604300.0,68681087.5,1604300.0,1474,6890,103326.31042999,,19.2701959198723,,1e-08,,132771.64988792,,,,
2011-11-15,7053,1614335646,592,17270377,29172.9341216216,,,0.0,0.605119317199886,0.00278747876200418,,0.0015,,13.35202327,,1.78077414943334e-05,29600.0,661.239977966828,,29600.0,,12.55103631,,,,,,1633900.0,68688487.5,1633900.0,4790,258936,130180.48541951,,0.7819837619638058,,1e-08,,202483.74738786,,,,
