date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2014-01-02,145633,1611240190,1416,32327474,22830.13700565,,,0.0,360.2393909283924,0.6130658141087185,,1.0,,68795.79339604,,0.02535715771203774,691044881.0,1283.733105,,691044881.0,,5.37287704,,,,,,19648274551.0,143202270000,19648274551.0,112216,221173,3656937318.6157403,,136547.17362077,,5530.42532957,,30200548031.22553,,,,
2014-01-03,144028,1611240190,1439,31682793,22017.22932592,,,0.0,330.8714487098593,0.5571799030879014,,1.0,,62019.13783282,,0.02366825314755501,699428419.0,1254.644795,,699428419.0,,4.01217669,,,,,,20347702970.0,143216660000,20347702970.0,111309,218025,5071487254.646678,,154861.38999702,,6102.93570853,,33763654554.10022,,,,
2014-01-04,146684,1611240191,1406,33116011,23553.35064011,,,0.0,298.35009517087434,0.5722628385868141,,1.0,,64029.34448381,,0.020852475527007582,678663575.0,1177.24983,,678663575.0,,5.05753236,,,,,,21041597701.415375,143230730000,21041597701.415375,111888,221356,4160447471.6614003,,147880.10292555,,6022.09891371,,32734148063.1873,,,,
2014-01-05,121672,1611240191,1404,26818969,19101.82977208,,,0.0,279.24725998215933,0.6488738215775748,,1.0,,60034.45484618,,0.019489565048215987,707058677.0,1187.46326,,707058677.0,,5.55928506,,,,,,21733425222.0,143244760000,21733425222.0,92521,182523,3909392120.138195,,172510.80990179,,10403.78622583,,31487190555.70361,,,,
2014-01-06,120514,1611240191,1375,26852610,19529.17090909,,,0.0,269.96266855405213,0.6758558703164567,,1.0,,63194.55144219999,,0.018452385935164867,704199226.0,1145.543375,,704199226.0,,7.20308924,,,,,,22437624448.0,143258510000,22437624448.0,93503,183567,3115000202.317068,,153013.30376391,,10033.71682,,28088193132.030224,,,,
2014-01-07,120383,1611240191,1429,26232959,18357.56403079,,,0.0,258.5099944760028,0.6660596097885672,,1.0,,62060.10414205,,0.01836350958259196,711509001.0,1121.85962,,711509001.0,,6.88279855,,,,,,23149133449.0,143272800000,23149133449.0,93175,183669,3363331539.895077,,158905.22512552,,10122.03839091,,29185963793.578747,,,,
2014-01-08,111999,1611240191,1391,24665550,17732.24299065,,,0.0,256.55162174935043,0.6185400523387542,,1.0,,53667.00910112,,0.017739771154890838,684762013.0,1048.6669,,684762013.0,,8.79652148,,,,,,23833895462.0,143286710000,23833895462.0,86764,172294,2709468227.4984126,,159827.50972082,,9375.70081279,,27537320959.83841,,,,
2014-01-09,119043,1611240191,1515,28635723,18901.46732673,,,0.0,267.258567395939,0.7523015831646613,,1.0,,68836.34716115,,0.020127525600812216,743974639.0,1104.85865,,743974639.0,,7.4237454,,,,,,24577870101.0,143301860000,24577870101.0,91501,180829,3310710264.8148165,,184057.52132791,,10048.31363018,,33282937524.204502,,,,
2014-01-10,124631,1611240192,1456,28482139,19561.90865385,,,0.0,326.23735819844916,0.7762680761851221,,1.0,,75218.04777811,,0.02361245728922513,703304146.0,1015.4037199999999,,703304146.0,,8.43773255,,,,,,25281174247.0,143316420000,25281174247.0,96897,191186,2996204739.49282,,154485.1673386,,8451.41710708,,29535401202.797306,,,,
2014-01-11,127327,1611240192,1450,30035935,20714.43793103,,,0.0,406.8169298571991,0.7212757511345059,,1.0,,69939.94576026,,0.029323319945994263,710307257.0,997.48879,,710307257.0,,6.54316532,,,,,,25991481504.0,143330920000,25991481504.0,96967,191704,3972310072.249895,,161756.75294545,,9054.80387712,,31009416566.6542,,,,
2014-01-12,115599,1611240192,1343,25615290,19073.18689501,,,0.0,408.2773885937794,1.1679623142586997,,1.0,,104057.26646425,,0.02725696269192035,677405238.0,927.1211699999999,,677405238.0,,10.15355697,,,,,,26668886742.0,143344350000,26668886742.0,89093,176963,2626556074.254259,,187147.29108336,,10000.0,,33118146071.9851,,,,
2014-01-13,122339,1611240192,1423,28281716,19874.71257906,,,0.0,371.9064022572844,1.2369268807077245,,1.0,,115912.41799112,,0.026307808599736637,716739626.0,955.282015,,716739626.0,,7.89901504,,,,,,27385626368.0,143358580000,27385626368.0,93710,185577,3466967240.7646074,,181468.73458361,,10038.96327853,,33676423357.82275,,,,
2014-01-14,129205,1611240192,1485,28718059,19338.76026936,,,0.0,363.6005068497599,1.118314522855378,,1.0,,112231.80888472,,0.02684089866096277,734150583.0,952.9412699999999,,734150583.0,,8.08528316,,,,,,28119776951.000004,143373430000,28119776951.000004,100358,198197,3477896370.012672,,172489.28972505,,10075.08923584,,34186859755.63617,,,,
2014-01-15,135236,1611240192,1496,30903234,20657.24197861,,,0.0,445.97095433299614,1.2135151052855917,,1.0,,120506.90401528,,0.033165327234767214,756097987.0,955.7313300000001,,756097987.0,,7.48218978,,,,,,28875874938.0,143388390000,28875874938.0,99304,195860,3859281278.317447,,291157.04566097,,10106.34332932,,57026018963.158264,,,,
2014-01-16,118916,1611240192,1410,25031661,17752.95106383,,,0.0,470.05298048552686,1.132565574362849,,1.0,,99756.37578988,,0.03294670916420667,704298657.0,868.408365,,704298657.0,,10.05668425,,,,,,29602322450.997646,143402500000,29602322450.997646,88080,171950,2943546970.1445813,,255246.88670007,,10457.00845825,,43889702168.07745,,,,
2014-01-17,145967,1611240193,1467,31541054,21500.37764145,,,0.0,509.3094771857599,1.7844155672940538,,1.0,,203021.88116888,,0.037141376076362365,759774182.0,914.03446,,759774182.0,,10.18725366,,,,,,30339947776.999996,143417160000,30339947776.999996,113775,223184,2978226399.208599,,204601.63298284,,10106.24395278,,45663810855.64116,,,,
2014-01-18,149155,1611240193,1460,36283635,24851.80479452,,,0.0,596.8245704393611,1.6879820874408271,,1.0,,190861.82260902,,0.043315733064467635,738702172.0,867.5612,,738702172.0,,6.68987119,,,,,,31078649948.999996,143431760000,31078649948.999996,113071,219285,4645627558.477994,,202937.23392675,,9429.18457559,,44501091341.62685,,,,
2014-01-19,164827,1611240193,1492,38312760,25678.79356568,,,0.0,689.6462657230243,1.643872367627917,,1.0,,206182.69170973,,0.05114949271269284,740013410.0,848.8881650000001,,740013410.0,,6.58847703,,,,,,31818663359.000004,143446680000,31818663359.000004,125425,242687,4829441346.62864,,235886.43260626,,7534.72860958,,57246570669.91437,,,,
2014-01-20,181698,1611240193,1478,45969550,31102.53721245,,,0.0,787.8995060287397,1.4369603556306092,,1.0,,191358.57359897,,0.057888377997124665,732146964.0,820.772945,,732146964.0,,6.57449727,,,,,,32558773479.391785,143461470000,32558773479.391785,133169,255350,4952283370.167533,,258540.09147529997,,6433.30957314,,66018212358.21777,,,,
2014-01-21,215443,1611240193,1506,55239156,36679.38645418,,,0.0,1009.1828496467122,1.5267256140187877,,1.0,,229941.67145298,,0.07555112785167327,771119001.0,844.6439449999999,,771119001.0,,5.57641526,,,,,,33322735360.0439,143476530000,33322735360.0439,150611,297511,5975655293.913823,,759638.0250941999,,5700.41142154,,226000668483.80035,,,,
2014-01-22,208775,1611240194,1439,44776504,31116.40305768,,,0.0,1287.8835620385855,1.30358792933098,,1.0,,203011.6589985,,0.09212627529440803,700757950.0,751.78247,,700757950.0,,6.95123143,,,,,,34022687274.0,143490910000,34022687274.0,155733,302368,4894483461.954485,,351165.30196116,,4793.793997,,106181150023.39117,,,,
2014-01-23,189997,1611240194,1435,38252169,26656.56376307,10.30827487,53523504.29392889,5192285.320008794,1188.1426115624354,1.2336861131449008,0.001900805096123477,1.0,0.0015407526078720002,165813.58203724,255.47770894447535,0.08475524654618206,715858045.0000001,752.1562299999999,1102960.1496999015,715858045.0000001,1102960.1496999015,7.19145949,,1.8999999999999939e-06,0.0015407526078720002,,,34738545319.0,143505260000,34738545319.0,134405,258831,4830527847.314239,7442648.378147731,532391.65034703,820.2838236814639,5770.09599837,8.89029045716037,137799463250.9731,212314882.3672986,,,
2014-01-24,184731,1611240194,1456,38803268,26650.59615385,6.95312177,66940810.865457326,9627446.93247583,1268.3844184825707,1.1089229051439304,0.002093578905935633,1.0,0.0018879390949760398,143728.60665861,271.3508555772234,0.0918033209719656,718536450.0,739.6710400000001,1356553.055120297,718536450.0,1356553.055120297,7.23060401,,2.417204007789402e-06,0.0018879390949760398,,,35457081769.0,143519820000,35457081769.0,129611,253656,4903751015.63859,9257983.254452555,346249.68636417,653.6983195101087,5502.31942275,10.38804395125572,87828310444.39043,165814500.9336572,,,
2014-01-25,165034,1611240194,1404,36863727,26256.21581197,3.92822309,70024211.02727047,17825925.23487939,1261.6184226962205,1.1473631837661955,0.0022221541013885482,1.0,0.0019367486536341302,128393.38235299,248.66571040768542,0.08805241031455976,698467324.0,705.1216,1352755.6493644335,698467324.0,1352755.6493644335,5.24598874,,2.407683802599173e-06,0.0019367486536341302,,,36155549093.0,143533860000,36155549093.0,111903,220623,6892037119.436361,13348143.61186482,664671.38045687,1287.3014012089816,7842.4314939999995,15.188818637222397,146641793970.5365,284008297.03893006,,,
2014-01-26,171707,1611240194,1403,35268579,25137.97505346,3.32673531,71368411.33155103,21452987.619038895,1306.0770861433632,1.1982282626854666,0.0023206669745024404,1.0,0.0019367486536341302,145765.66638395,282.3114581151969,0.09109039808530243,694049949.0,687.465455,1344200.3042805865,694049949.0,1344200.3042805865,7.26324497,,2.3778393181444145e-06,0.0019367486536341302,,,36849599042.0,143547890000,36849599042.0,121651,238049,5073434698.983955,9825967.82255785,642778.19626689,1244.8998062052742,8489.44803746,16.441927056647557,153012706843.13742,296347153.96736026,,,
2014-01-27,170378,1611240194,1435,35959006,25058.54076655,2.4829285,60774410.882405184,24476907.407361433,1217.0477785887786,1.137962842374505,0.0018409326181179336,1.0,0.00161774405065511,138088.37703362,223.39165041075844,0.0868171745790086,717784289.0,697.39017,1161191.2631834578,717784289.0,1161191.2631834578,8.14103019,,2.178189114997617e-06,0.00161774405065511,,,37567383331.0,143562240000,37567383331.0,121347,238449,4614573642.964208,7465199.057215225,907848.72171485,1468.666868449045,9646.02781658,15.604804112725994,216475619844.1847,350202146.114807,,,
2014-01-28,159382,1611240194,1363,33840911,24828.25458547,2.31245923,63148902.98688745,27308115.19135449,1155.5884217589032,1.4011826573371164,0.002313328595345224,1.0,0.0016509828916535401,147233.47126767,243.07994214168622,0.07829700619213754,681894300.0,650.70886,1125795.8232160665,681894300.0,1125795.8232160665,9.00248426,,2.0893852154198134e-06,0.0016509828916535401,,,38249277631.0,143575870000,38249277631.0,105078,211923,4248746960.450469,7014608.542668701,1595433.01314385,2634.0326094797542,8114.6570028999995,13.397159883424488,338108950444.4833,558212092.6987765,,,
