date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-11-11,17736,1614335336,585,7249503,12392.3128205128,0.43950079,4367802.10659199,9938098.49197056,225900.276116555,0.000101167477696675,0.018565082203715787,0.0001,0.0183508402367987,0.249479,45.78149271436303,0.0105420128854392,3083.92528028,4729.22212131811,565926.2012064294,3083.92528028,565926.2012064294,6.40697657,,0.2564028971790619,183.50840236798697,,,23801.646410900004,17159828.125,18726.38468564,2466,108454,3714.95761981,681725.9376761129,0.0454375110272558,8.338165056189503,0.010118799999999999,1.8568848218811869,4927.87982095,904307.3530039762,,,
2016-11-12,19210,1614335336,567,10289442,18147.164021164,0.37816859999999997,3856270.337823091,10197225.101570522,250962.758403852,0.00023103936962750698,0.0330097621073774,0.0001,0.0142875052683001,0.56442918,80.64284882832307,0.0117115953921798,3188.85176279,4312.37110338057,455607.3636069019,3188.85176279,455607.3636069019,6.45881225,,0.2029914751449439,142.875052683001,,,26990.5085976,17161609.375,21362.75446574,2443,94524,4178.86564359,597055.6489831042,0.0592103338848335,8.459679573173666,0.01029161,1.4704143209428997,5596.79760013,799642.7519746674,,,
2016-11-13,20055,1614335336,581,14444430,24861.3253012048,0.34947806,3616542.293230451,10348410.209570777,224999.764731161,0.000376860023183926,0.04473054471068063,0.0001,0.0118692729286518,0.97531374,115.76264971124145,0.0104999890207875,3479.2897819,4167.86875000394,412966.4001924051,3479.2897819,412966.4001924051,6.43145699,,0.16868713756575132,118.692729286518,,,30469.78795559,17163415.625,24099.72372644,2588,96576,4737.61823878,562320.8390783848,0.0614588795923418,7.2947221577065315,0.010383685,1.2324679127014777,5935.45275551,704495.0871026656,,,
2016-11-14,18849,1614335336,578,10785350,18659.7750865052,0.3396837,3594807.022213959,10582807.010196406,307449.184019389,0.00023225687662097098,0.024455235947490134,0.0001,0.0105293915526986,0.62686131,66.00468182227577,0.0143476285875715,3670.65031568,3924.31239802831,386497.14426831435,3670.65031568,386497.14426831435,6.96476029,,0.14921685379189387,105.29391552698601,,,34140.69088629,17165237.5,27065.83380565,2699,94749,4901.91901538,516142.2467255482,0.0834005472455646,8.781570176578887,0.01039986,1.095041980332481,7902.11845097,832044.9926606726,,,
2016-11-15,18263,1614335337,587,11216776,19108.6473594549,0.38558381,4170253.675316466,10815427.239504512,326567.155040575,0.000245092115768463,0.026835844081122974,0.0001,0.0109492890038432,0.61395575,67.22378942321305,0.0152398005685602,3946.53296927,3782.09161694834,432117.30043732654,3946.53296927,432117.30043732654,7.12972217,,0.15370720526183554,109.49289003843201,,,38086.98148211,17167059.375,30162.56814362,2505,103793,5342.00079008,584911.1050934462,0.0619686671975952,6.7851284632944795,0.0106213,1.1629568329651978,6431.91387444,704248.838590724,,,
2016-11-16,20155,1614335337,560,18107736,32335.2428571429,0.3707419,4021933.5970884156,10848338.496386988,421672.14341211796,0.000549502415498763,0.052553231566384015,0.0001,0.00956378536001218,1.33309286,127.49413978004766,0.0196780333592322,3966.81233667,3442.93992055734,379377.41751360253,3966.81233667,379377.41751360253,6.68265122,,0.12888328070139812,95.6378536001218,,,42053.78357721,17168809.375,33262.44351023,2426,101338,6292.97897238,601847.0016691232,0.0738174435501983,7.059741859389119,0.01060608,1.0143427263111797,7480.51209449,715420.1205467749,,,
2016-11-17,23261,1614335337,590,51471731,87240.2220338983,0.37894295,4000043.2266842225,10555792.660747103,421750.682865734,0.0014380384531928099,0.12385579620320812,0.0001,0.008612829227773209,4.63911205,399.55879855154893,0.0196816985337342,4389.0324272,3449.3940163537395,378019.8677063255,4389.0324272,378019.8677063255,6.21992224,,0.11713066026440053,86.12829227773209,,,46442.84846361,17170662.5,36845.49808527,3226,106089,7466.78923684,643101.8057667797,0.0795853411826862,6.854549526405426,0.01066634,0.918673649053665,8443.12926073,727192.3047068256,,,
2016-11-18,22924,1614335337,561,51288378,91423.13368983961,0.34746256,3532872.460835747,10167634.842380667,410822.906144401,0.0015176421153223199,0.10550457780208232,0.0001,0.00695187467037807,4.68496121,325.69263167502794,0.019171735620072,4376.17352498,3143.12297707914,304226.0988148757,4376.17352498,304226.0988148757,5.69552265,,0.0927437561558706,69.51874670378069,,,50818.98952939,17172403.125,40238.51718084,3087,104084,8922.62091431,620289.423275773,0.10262289714461399,7.134215192604559,0.01080345,0.7510423040769597,10681.4016264,742557.6541070527,,,
2016-11-19,21917,1614335338,576,40638308,70552.61805555559,0.36164049,3584355.9259075145,9911378.933895558,418313.121572754,0.00120190570745044,0.07760011645222778,0.0001,0.0064564229931845605,3.5167761,227.05794073921916,0.0195212790067285,4697.13650032,3088.21048085973,303267.001027925,4697.13650032,303267.001027925,6.49004652,,0.08594654180228199,64.5642299318456,,,55516.12602971,17174203.125,44018.29824021,2926,109867,8554.04130911,552285.0899278836,0.0895348315151046,5.780747448850268,0.01078919,0.6965957439383691,9836.92333407,635113.3799628327,,,
2016-11-20,20068,1614335338,571,30017486,52570.0280210158,0.36899035,3650680.641295561,9893702.265354812,499569.818966666,0.000922280423179565,0.05576865407040095,0.0001,0.006046821841684371,2.41914155,146.2811796266618,0.0233132582184444,4857.40378517,2936.6379145786605,293718.55302046286,4857.40378517,293718.55302046286,7.715560000000001,,0.0827933881764525,60.4682184168437,,,60373.54393558,17175996.875,47920.26158469,2623,114412,7824.90758267,473158.22080050595,0.0805007238309793,4.867735351325672,0.010877655,0.657752418403072,9210.24881495,556927.3370158727,,,
2016-11-21,14491,1614335338,581,8350678,14372.9397590361,0.34725025,3497669.5820017,10072475.35735393,446685.760074235,0.000121406363196126,0.0064798339179046585,0.0001,0.00533730996244143,0.25070414,13.380857040473112,0.020845335470131,5158.88574908,2873.3757306729103,275345.723036618,5158.88574908,275345.723036618,10.39996599,,0.07246787985606691,53.3730996244143,,,65532.44249659,17177809.375,51959.17497304,2065,117873,6301.2170003,336315.4827120649,0.0626548179835077,3.3440818421833014,0.01096801,0.5853966904115723,7385.31136017,394176.95898367214,,,
2016-11-22,15300,1614335338,565,8290745,14673.884955752199,0.39230059,4021174.610318708,10250238.510563463,451780.497652487,0.000109834374379345,0.006242778329991822,0.0001,0.00568381107032173,0.22120643,12.57295555660349,0.0210830898904494,5215.44288115,2690.7339578295396,296435.9198451102,5215.44288115,296435.9198451102,9.66221657,,0.07598701490326433,56.838110703217296,,,70747.85844511,17179568.75,56178.90059942,2014,108984,7322.11474908,416175.1686898692,0.0781733862882625,4.443227583897632,0.011198655,0.6365103926171379,8519.64833124,484240.71500349947,,,
2016-11-23,15861,1614335338,583,9049006,15521.4511149228,0.57418273,6169881.265356111,10745501.276420493,496627.023590306,0.000107563845108696,0.00869336986077492,0.0001,0.008082055687010859,0.23750097,19.194960652590964,0.0231759277675476,5592.63590798,2673.95714909996,451999.9484547091,5592.63590798,451999.9484547091,8.25833954,,0.10903421591316306,80.82055687010859,,,76340.49435309,17181390.625,60608.33451622,2208,127849,9244.04888169,747109.1783526904,0.0789253100073524,6.378787505940175,0.01112168,0.8988603709311495,10090.52195913,815521.6038469458,,,
2016-11-24,17158,1614335339,588,9587248,16304.843537415,0.69649618,7880067.678495702,11313870.63618634,621193.728060241,0.000110344319066148,0.010578536322932467,0.0001,0.00958684272326785,0.28358490000000003,27.186838349936412,0.0289890406428113,5855.74328202,2600.2825914047603,561380.8987255803,5855.74328202,561380.8987255803,8.97785516,,0.13001665460438155,95.86842723267851,,,82196.69296723,17183231.25,65253.07456131,2570,139545,9155.49332047,877722.745172752,0.0756386350589416,7.251356981127269,0.010953000000000001,1.0500468834795276,10554.9933293,1011890.6099314041,,,
2016-11-25,20085,1614335339,565,10054028,17794.7398230089,0.67450791,7962185.541901035,11804436.07230422,739992.7165340129,0.00013968744516128998,0.012634498036762112,0.0001,0.009044834360148609,0.32477331,29.375207935471963,0.0345329934382539,5832.19318061,2418.20485896137,527512.2127500573,5832.19318061,527512.2127500573,7.96802071,,0.12227950968877856,90.44834360148609,,,88030.19740176,17185003.125,69791.98676551,2325,145151,11047.93782319,999267.6763197439,0.0897195333306694,8.11498317845737,0.01079587,0.9764685592369756,13022.87998248,1177897.923336267,,,
2016-11-26,17987,1614335339,569,9149782,16080.460456941999,0.59270261,7202799.653743125,12152468.167179774,738332.5922389991,0.000128504139027715,0.009835861283471239,0.0001,0.007654120215808691,0.28283761,21.648730684920142,0.0344555209711533,6075.12975897,2356.36393403423,464997.7350179324,6075.12975897,464997.7350179324,11.9390716,,0.10418688806721343,76.5412021580869,,,94103.56057469,17186771.875,74445.78168154,2201,138745,7881.98309845,603296.4617450858,0.0662877558121734,5.073744518225466,0.0109142,0.835385988593792,9197.09468016,703956.683181192,,,
2016-11-27,18139,1614335339,573,20730941,36179.6527050611,0.5607810000000001,7008602.829264136,12497932.007239088,720938.417817591,0.000598380391686651,0.04175953428459263,0.0001,0.0069787604782445,1.49714774,104.48235478005071,0.0336437928314876,6322.22644796,2297.7869309611397,441213.0406953536,6322.22644796,441213.0406953536,10.53876799,,0.09589619613839974,69.787604782445,,,100427.61678256,17188565.625,79573.51874937,2502,141704,9529.35075854,665030.5645702818,0.0747482773412889,5.216503237262458,0.011288475,0.7877956318965106,10592.12989237,739199.3747330392,,,
