date,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-06-05,1614335542,746,91815390,123076.930294906,2689570510.881607694832005533,46220228745.4129,0.00756436331445554,1.263419541109924568024045729,0.00250684,0.41869890574709500324,37.942846385309,6337.312418207383530585218699,385168572.878441,3336.82205612945,7.56341947694525,557324.657167658222338715239,3336.82205612945,557324.657167658222338715239,0.021944461970758902,167.022588496711,243.73073597388336,-28.85188130118077,16103034.5361613802041,19077223.281367591334,16103034.5361613802041,5016,13464,0.0742846813539093,0.045435831866368036,0.054406853993986815
2018-06-06,1614335542,729,90308006,123879.294924554,2646777402.196998730732915953,47131041562.4691,0.00773847256686229,1.271677937808756160493384535,0.0025032,0.4113556243068253296,38.042331138695,6251.56874226784238617067621,392758679.687243,3255.98641017779,7.37870112332449,535062.4490624895573133913436,3255.98641017779,535062.4490624895573133913436,0.0214791165010122,164.331904884478,197.0240952390696,-29.503100328754044,16106290.5225715579971,19077660.603437990688,16106290.5225715579971,4916,13313,0.0742797846183443,0.04543683094242125,0.05411384644460365
2018-06-07,1614335542,706,82661823,117084.735127479,2629538131.415655305969448028,50661713224.8428,0.0072357126206862,1.181082804871422691489197555,0.00249914,0.4079337358600683585,32.604121068812,5321.9591187506278403004243,422180943.540356,3149.19290306787,7.13529104625292,514041.6406813905336779382368,3149.19290306787,514041.6406813905336779382368,0.021292819563992964,163.229645342025,206.81331206044,-26.858900976042765,16109439.7154746258701,19078084.160900074725,16109439.7154746258701,4506,12146,0.07426778305784223,0.0450410525271786,0.05401745354193267
2018-06-08,1614335543,714,86371386,120968.327731092,2553286755.373584753417944038,48050514477.1569,0.00725460017514231,1.149600386746691844156416267,0.00249606,0.3955382063887013046,33.90074661844,5372.0826072672886693996404,400420953.976307,3180.59699853487,7.20502241070333,504013.3779018810889884731367,3180.59699853487,504013.3779018810889884731367,0.020788835173028684,158.46502343241,181.52719419206656,-30.023262876241986,16112620.3124731607435,19078512.521768883692,16112620.3124731607435,4673,12684,0.07415004985346244,0.04491720098265166,0.0538317925979073
2018-06-09,1614335543,741,70696221,95406.5060728745,2507165819.948065821524713552,46670207720.9555,0.00698055665135737,1.085970682996062894163494438,0.0024927,0.3877912975576109253,26.33065968892,4096.28141626114929279018388,388918397.674629,3296.36421835475,7.4657431149395,512817.9714599704780091280102,3296.36421835475,512817.9714599704780091280102,0.020588572088940407,155.570785717339,180.41286045517165,-28.55347554727946,16115916.6766915154962,19078957.090498747526,16115916.6766915154962,3772,10445,0.07364561936334625,0.044640722568723284,0.053877468881657245
2018-06-10,1614335543,696,79469209,114179.897988506,2220945414.481328674235795492,48468121396.4928,0.00705120035349906,0.9715443145856001635313776108,0.00248892,0.34293396219530841288,29.897089498836,4119.347893842942709279918104,403901011.63744,3091.85085318593,7.00120953149446,426008.334377961437310993475,3091.85085318593,426008.334377961437310993475,0.02042841242649074,137.784244650414,160.00183690899905,-30.577522229035516,16119008.5275447014232,19079374.649049378555,16119008.5275447014232,4240,11656,0.07360308056805002,0.04670960503988385,0.055995735772137706
2018-06-11,1614335543,710,92040127,129633.981690141,2214586750.326515814380646824,47511976871.4141,0.00672111247641866,0.9232316339227495070028264558,0.00248584,0.34146224050299185216,35.158139364146,4829.424677049901234315644304,395933140.595117,3149.86783849456,7.1311900854401,432675.0432130259966683271974,3149.86783849456,432675.0432130259966683271974,0.020054583344034052,137.362919778824,134.31610175232626,-32.03376751092762,16122158.3953831959865,19079800.61359661365,16122158.3953831959865,5231,13509,0.0736031199905742,0.046394659526852844,0.05321196255778827
2018-06-12,1614335543,703,90582687,128851.617354196,2011878993.715179797444046716,45242039960.8905,0.00763177558777673,0.9521828969696052525682947902,0.00248276,0.30976298792990896828,37.907029344487,4729.492449248027054955207461,377016999.674087,3114.42632181934,7.04958992032646,388573.202055097955692728138,3114.42632181934,388573.202055097955692728138,0.019116181947838533,124.765578602003,145.2982132948943,-40.200020965198476,16125272.8217050153285,19080222.353164368157,16125272.8217050153285,4967,13329,0.07379884557284189,0.048001493904727945,0.05448365513244446
2018-06-13,1614335543,740,79826261,107873.325675676,1954866015.970334340423453675,42945698751.2824,0.00688882424248618,0.8349622870882748154728591641,0.00247828,0.30038077094246333168,30.662156703306,3716.417139829912757522159736,357880822.927354,3274.0718208124,7.40944750004867,396834.9894509996344038843344,3274.0718208124,396834.9894509996344038843344,0.019219073542664156,121.205340374156,133.34728388957683,-42.93713542387555,16128546.8935258277311,19080666.321583150078,16128546.8935258277311,4451,11733,0.07377154599915163,0.04758248526917221,0.05452925339986598
2018-06-14,1614335543,738,77281891,104718.009485095,2113424249.255232142764661712,46221159027.1057,0.00646379773196046,0.8468205971934360722763483986,0.00247478,0.32422033677819784152,27.303081619801,3576.970202545076191220845284,385176325.225881,3260.61597636962,7.37750453985944,427172.5203706715633021058881,3260.61597636962,427172.5203706715633021058881,0.019760830123497563,131.009761182084,183.98591570449477,-35.612427214231076,16131807.5095021973531,19081109.08898210083,16131807.5095021973531,4224,11406,0.07392844696544615,0.05047791437550855,0.05510957835070406
2018-06-15,1614335543,713,76611746,107449.854137447,1976865307.47724793291115569,45873894555.3843,0.00575711269795788,0.7053653095910072543771606765,0.00247128,0.30278288332003356288,24.467728966321,2997.802565761782056309640816,382282454.628202,3145.8388964526,7.11642093045877,385430.2918035312595594238496,3145.8388964526,385430.2918035312595594238496,0.019144829862356973,122.520670794096,166.0296360619751,-38.3955857803857,16134953.3483986499483,19081536.862004723775,16134953.3483986499483,4250,11229,0.07390211767925617,0.05136028036565105,0.05550848166804834
2018-06-16,1614335543,677,67436205,99610.3471196455,2043402007.090390721220785266,46269688580.774,0.00746241361873095,0.944898448471121775670204006,0.00246764,0.31245510186311544676,26.93185075,3410.13850053227867199425,385580738.173117,2982.9461591709,6.74668265027509,377703.6950349048250939024431,2982.9461591709,377703.6950349048250939024431,0.019494207323789457,126.621023270459,163.8690688192946,-33.75742792307586,16137936.294557820852,19081943.02279111737,16137936.294557820852,3609,9770,0.07379210708465382,0.05192070660061955,0.055716359824041224
2018-06-17,1614335543,768,70869382,92277.8411458333,1988686806.087315003172959868,43755311629.3086,0.00743030122369835,0.9154484257284258447126394296,0.00246428,0.30361100830730324928,27.908211396211,3438.424287035967152408316336,364627596.910905,3379.36401200896,7.64168107776513,416353.707826811073425881129,3379.36401200896,416353.707826811073425881129,0.019099457104994232,123.204752831376,133.29250200444625,-39.75707008569568,16141315.6585698298083,19082403.794685324726,16141315.6585698298083,3756,10479,0.07380621866081079,0.049636600921736856,0.05117414144427684
2018-06-18,1614335544,726,78225971,107749.271349862,2044152591.318574656988599921,47641849744.2273,0.00666798458435436,0.8442734773642494957378358877,0.00246106,0.31160955126941815728,28.752349527736,3640.507234394643785104431168,397015414.535227,3190.04061802458,7.21214292511628,403910.154776338953832947875,3190.04061802458,403910.154776338953832947875,0.018887161520709652,126.615991186488,154.23609868891356,-35.93370601290941,16144505.6991878543853,19082839.37271580806,16144505.6991878543853,4312,11266,0.07092051694023006,0.05016437017420383,0.05110417771497123
2018-06-19,1614335544,698,79591853,114028.44269341,2032138802.20945155639121806,48356430930.808,0.00795424889121003,1.001026119826805389905730614,0.00245826,0.30936704432831736714,35.523675548144,4470.582651146513628923805616,402970257.756734,3062.77490558918,6.92310326680818,385444.021374901714273275263,3062.77490558918,385444.021374901714273275263,0.018692582378691782,125.847975530789,148.60589295223633,-38.18123391274359,16147568.4740934435663,19083258.141775375467,16147568.4740934435663,4466,11566,0.07033828498756886,0.04949195440175294,0.04799980385511003
2018-06-20,1614335544,752,79609039,105863.083776596,1980353947.13965379718959544,49265285512.0279,0.00700722210713308,0.8591973906223424318673560216,0.00245448,0.3009584652936812496,31.329290040992,3841.47153347249292950008384,410544045.933566,3295.23871866031,7.44704527075471,404048.9177114189476592242262,3295.23871866031,404048.9177114189476592242262,0.018156704067315187,122.61597784202,137.46331296315796,-38.18299763554665,16150863.7128121038723,19083709.318722275063,16150863.7128121038723,4471,11609,0.06894417419956528,0.04949215259888076,0.047783131037882266
2018-06-21,1614335544,681,68521845,100619.449339207,1987633363.75544012731418535,48378647887.7327,0.0074475832066911,0.9163803383338181581396423503,0.00245098,0.30157835358341894154,28.352949267873,3488.659948036843550159031729,403155399.06444,2980.10260541113,6.73361376650743,366683.7090672081294006673825,2980.10260541113,366683.7090672081294006673825,0.01830910035172821,123.043987949073,153.55847732552627,-30.141642912181858,16153843.8154175150053,19084117.905898889403,16153843.8154175150053,3807,10092,0.06873149865504746,0.04562014583566926,0.04701859422950552
2018-06-22,1614335544,742,78076428,105224.296495957,1785692166.133889782532890327,45914113648.3585,0.007025135351405,0.776422735044842386068258745,0.00244776,0.27052809929893684104,30.355609853421,3354.922638128763397597546809,382617613.736321,3242.52017212629,7.32508224715694,358365.5338365635351858924864,3242.52017212629,358365.5338365635351858924864,0.018239012500982595,110.520679845629,120.10624457838652,-35.01798072620469,16157086.3355896412983,19084563.075539033089,16157086.3355896412983,4321,11444,0.06892405454233805,0.04868900698646783,0.04794819412663953
2018-06-23,1614335544,707,67905706,96047.6746817539,1864623127.935077614278464523,48582839703.099,0.00713307836567661,0.8230421749716197720667734116,0.00244398,0.28199586653445353916,26.556450755414,3064.186017419338215649582988,404856997.525825,3085.40101982378,6.9688081945592,356005.5050333855036727684108,3085.40101982378,356005.5050333855036727684108,0.018687989791529462,115.383868335442,125.43198894487817,-32.76559577920362,16160171.7366094650823,19084987.259831970209,16160171.7366094650823,3723,10039,0.06901650331642206,0.049640786472365736,0.047962069366663675
2018-06-24,1614335544,738,70286843,95239.6246612466,1952821118.693897164578010711,48358018955.5664,0.00740660109713464,0.8948474818979460073248771526,0.00244076,0.29488667085934831404,29.374579951236,3548.965113207256010770351044,402983491.296387,3216.25164153394,7.26290707129723,388579.6797791907783888517423,3216.25164153394,388579.6797791907783888517423,0.019656359387794132,120.817561275729,151.03468330622408,-26.163060378365817,16163387.9882509990246,19085430.043347600325,16163387.9882509990246,3966,10319,0.0690441480951995,0.05034195557092518,0.04589223092464699
2018-06-25,1614335544,746,83435262,111843.514745308,2046307107.358521815348072092,53336695413.9075,0.00659152886910793,0.8343290290739341017182640796,0.00243768,0.3085516619861512284,31.514099523205,3988.927088002477253057606025,444472461.782563,3246.40080508548,7.32951748236687,410916.2662376949570066928674,3246.40080508548,410916.2662376949570066928674,0.020273121098570428,126.575950078005,180.0976837028809,-22.752162890024767,16166634.3890560845076,19085877.610456017024,16166634.3890560845076,4781,12119,0.06905408045871336,0.05136287329615549,0.04593341962113603
2018-06-26,1614335544,744,75940094,102070.018817204,1958300823.404148771387488276,54631543685.3495,0.00715587800488606,0.866634296344354110344482569,0.00243418,0.29479874727253532288,30.333766862712,3673.662782203716063709281792,455262864.044579,3233.16437368221,7.2981735471525,391562.1716913731855066034874,3233.16437368221,391562.1716913731855066034874,0.019866383371744123,121.108031153216,178.87776696898098,-26.81653517123772,16169867.5534297667206,19086323.986514606413,16169867.5534297667206,4239,11107,0.06901697689649688,0.05163895956314342,0.04561143076424162
2018-06-27,1614335544,679,78698749,115903.901325479,2085333764.806149819495575244,54609053291.5346,0.00842562801219246,1.086406297244346565614855167,0.00243096,0.3134496619750354824,37.999582334988,4899.69240057200370720272772,455075444.096122,2946.08736753762,6.6489475055759,379870.5406520835848168663478,2946.08736753762,379870.5406520835848168663478,0.021002884348481462,128.94069091019,195.11726828101843,-13.773905080118936,16172813.6407973043403,19086731.280520875231,16172813.6407973043403,4510,11505,0.06919153101975961,0.050345946733887245,0.04618830924280034
2018-06-28,1614335545,698,75566000,108260.744985673,1887350772.520523512694686296,51519781867.467,0.0067905514748247,0.7923021948986567989151155482,0.00242774,0.28326178481592628644,28.703661084084,3349.061377836621483941856504,429331515.562225,3025.14189102218,6.82608676469257,352964.9350310861457425121731,3025.14189102218,352964.9350310861457425121731,0.019915412852965598,116.677150278006,146.51973445811157,-25.834193006231075,16175838.7826883265153,19087150.053231634014,16175838.7826883265153,4227,10942,0.06895984983057545,0.0520862914552884,0.04756244411298731
2018-06-29,1614335545,768,74923490,97556.6276041667,2053573471.684795041445622329,50435607554.9596,0.00749637088487567,0.9514922746019948766529068474,0.00242424,0.30770164219528161792,30.870055303918,3918.245186811013752097558144,420296729.624664,3323.98511274505,7.49887113174051,421903.6390061710899626055904,3323.98511274505,421903.6390061710899626055904,0.02040328159912409,126.927054332608,180.5766446578225,-17.743333487141737,16179162.7678010715633,19087610.838769498403,16179162.7678010715633,4118,10942,0.06913127057268362,0.054803111546467304,0.04878475221099892
2018-06-30,1614335545,706,64450156,91289.1728045326,2108528352.179348795125388753,54587180294.9929,0.00678658865486365,0.8842865705966774486460698779,0.00242074,0.31542030639680909404,23.542676043722,3067.590113399873828299833212,454893169.124941,3051.31207933757,6.88242599844807,397583.2972466853063656855982,3051.31207933757,397583.2972466853063656855982,0.020437343485196574,130.299126051046,198.68925168554185,-16.28861743162938,16182214.079880409138,19088034.420164837633,16182214.079880409138,3469,9439,0.06913608201603488,0.05506362245357925,0.0490136669040052
2018-07-01,1614335545,736,65369525,88817.2894021739,2092090846.648665195825454219,56770978317.6101,0.00750725440086828,0.9703725160521486503728762812,0.00241696,0.3124113598875962784,25.990114735806,3359.42965057254051992767974,473091485.980084,3176.53630991113,7.16347093877224,410592.6570202498590813493077,3176.53630991113,410592.6570202498590813493077,0.02031910040695658,129.25797691629,213.78288067095127,-17.95010495034366,16185390.616190320264,19088475.991912380937,16185390.616190320264,3462,9503,0.06895944687002986,0.05495980276283679,0.04858498199684464
2018-07-02,1614335545,727,71550662,98419.0674002751,2272318788.419554804921653768,55613432514.5351,0.00651153215943833,0.9139978939099939815003230494,0.00241388,0.33882674340377750496,26.397751374363,3705.347461911117029928456696,463445270.954459,3133.41201377315,7.06485275022369,439824.5929246809453176883948,3133.41201377315,439824.5929246809453176883948,0.021240651872660703,140.366026233192,225.61487354981716,-13.609020413016992,16188524.028204093416,19088912.177055934954,16188524.028204093416,4054,10452,0.06911015110034378,0.05694251904346285,0.05004798775921799
2018-07-03,1614335545,724,83753686,115681.886740331,2231494722.012768062296085541,56545178762.4627,0.00882299810160501,1.215965434801577509604119472,0.00241136,0.33232812441949205232,42.262160906688,5824.474432699556560420933056,471209823.020523,3115.25081294338,7.0225535977563,429336.7476286292177992033111,3115.25081294338,429336.7476286292177992033111,0.021208246461384795,137.817714658737,214.89851040971303,-18.357212704581226,16191639.279017036798,19089346.434472174326,16191639.279017036798,4790,12275,0.06904947253353906,0.0564003704231672,0.050059666083907994
2018-07-04,1614335545,710,74109268,104379.250704225,2240956028.399634905236709349,56969077709.4352,0.00844405813131233,1.168454725484980863757536025,0.00240772,0.33317058787318750584,34.713522977825,4803.51737646875790424199715,474742314.245293,3051.50428841538,6.87755684980284,422254.8625541611454361593824,3051.50428841538,422254.8625541611454361593824,0.02103191326501646,138.375968913822,203.6306706476247,-13.429186510862795,16194690.783305452174,19089772.38779415291,16194690.783305452174,4111,10862,0.06901329022654727,0.055698022813297714,0.05008301559839485
2018-07-05,1614335545,738,68167745,92368.2181571816,2232473978.099075205549556477,55795186992.9526,0.00975594927341033,1.344616236846677072380671641,0.00240436,0.33138154008610953736,35.521411304487,4895.747718358749631412787462,464959891.607938,3167.22830105554,7.13698273596989,436524.06137520880169732958,3167.22830105554,436524.06137520880169732958,0.021089359759261714,137.825259148426,199.14302456638387,-17.48106625042513,16197858.011606507718,19090215.105640919365,16197858.011606507718,3641,10039,0.06869123517046376,0.05493348211020225,0.0500419037298983
2018-07-06,1614335545,680,65637371,96525.5455882353,2145500129.729554319502565174,58938374683.9941,0.0089163962459225,1.180815885198424696823871602,0.002401,0.317969150558773889,32.099026485321,4250.937186714328908565937769,491153122.366618,2914.30365769754,6.56586497458134,385946.9631438627819365177891,2914.30365769754,385946.9631438627819365177891,0.020070135187103367,132.431966080289,163.78961272597445,-19.411896202757482,16200772.315264205253,19090623.020619535909,16200772.315264205253,3600,9541,0.06866885253478319,0.05524884508757629,0.05020121703374073
2018-07-07,1614335545,709,66747247,94142.802538787,2165194713.189752316820397556,54853591739.2257,0.00985011236761125,1.3161975525627903528457407,0.00239792,0.3204162873937610368,35.194451489475,4702.773855306850431802554,457113264.493547,3034.76608913119,6.83598377203322,405513.3129495144114037618376,3034.76608913119,405513.3129495144114037618376,0.01983161870294116,133.62259266104,201.8880789970152,-18.138281571921304,16203807.081353336446,19091048.359673644775,16203807.081353336446,3573,9842,0.06867315717671513,0.05532750086973445,0.050053615468121565
2018-07-08,1614335546,740,67726519,91522.322972973,2227776141.162007060477941653,52908873537.9919,0.00896960267182723,1.232942775019711080502138693,0.00239428,0.32911270826367933552,33.797462867445,4645.72837627427098844319438,440907279.483266,3163.13077207054,7.12374192519935,434797.3231987563720887885134,3163.13077207054,434797.3231987563720887885134,0.02050105050018031,137.457903112284,197.39511340441226,-13.256629043497515,16206970.212125406985,19091492.30270380994,16206970.212125406985,3768,9935,0.06868732529272518,0.055509255331282474,0.05019201424454574
2018-07-09,1614335546,735,73266979,99682.9646258503,2194415549.420239266963623179,56615371913.8299,0.00949204666337515,1.28496956629340421905730529,0.0023912,0.323704606170597624,38.357360566699,5192.56201739164900099704873,471794765.948583,3137.28016115724,7.06415586304583,424703.9306683813230023428548,3137.28016115724,424703.9306683813230023428548,0.02031404539669296,135.37328796027,200.61709371365396,-12.982834575230854,16210107.492286564227,19091933.237348921975,16210107.492286564227,4041,10700,0.06868952372879403,0.05548542661531144,0.05003714147236905
2018-07-10,1614335546,662,69863199,105533.533232628,1959613955.625906158920251867,53003783917.9245,0.00932492773644301,1.127079372524750838307945193,0.00238826,0.2886626747471966667,36.730890353849,4439.565648374991571079009955,441698199.316037,2822.11408464151,6.35339612212566,341101.4714119714122788130004,2822.11408464151,341101.4714119714122788130004,0.01915767125979263,120.867357300795,206.49318976427344,-12.277809696268607,16212929.606371205734,19092330.405147473716,16212929.606371205734,3939,10194,0.0683695445797216,0.05491643801302347,0.050697305338883926
2018-07-11,1614335546,760,73181907,96291.9828947368,2019277918.320251753731746288,52066193390.3079,0.00869353660874703,1.082541213768198735387316151,0.00238532,0.29702609239920421644,35.121887899338,4373.466503623522741537715646,433884944.919232,3234.99122953848,7.28144927041654,402829.3075375680483114806782,3234.99122953848,402829.3075375680483114806782,0.01952383086509601,124.522534670067,235.38426822277438,-9.347781140232051,16216164.597600744218,19092786.296571656183,16216164.597600744218,4040,10755,0.06803455476515878,0.05526981689905169,0.05082236963464244
2018-07-12,1614335546,734,72470869,98734.1539509537,1924393861.313918362720084768,55780315732.2548,0.00842390143619403,0.99948329351600934884211535,0.00238182,0.28259937704563957224,34.125224718022,4048.906822033352029548160104,464835964.435456,3120.22415764138,7.02177580611494,370209.9248441147833454782102,3120.22415764138,370209.9248441147833454782102,0.019262788335707853,118.648502844732,194.668994495422,-4.902855279326862,16219284.821758385594,19093226.641276580418,16219284.821758385594,4051,10612,0.06779750572090416,0.053144920717693424,0.0508093605715476
2018-07-13,1614335546,690,62097173,89995.9028985507,1974201643.416434463715503893,55049961612.7159,0.00980536242812323,1.193287337513330246022067208,0.00237874,0.28948652760607430396,33.259789356194,4047.630648845216661824955676,458749680.105966,2929.23460957181,6.59078118916827,356480.3028781952046611429157,2929.23460957181,356480.3028781952046611429157,0.019600210280864436,121.697422839854,218.7036864838126,0.4059907460999374,16222214.0563679574052,19093640.594110486064,16222214.0563679574052,3392,9107,0.06776266811848032,0.053109003068984785,0.05088651677779638
2018-07-14,1614335546,709,61687252,87005.9971791255,1995276181.935576559329598631,53547517616.5346,0.00900616403806045,1.107521800196152621886419107,0.00237496,0.29205774661420837648,28.60357698488,3517.48923742298205522780944,446229313.471121,3005.70234390713,6.76158087126704,369622.5004019270968615509049,3005.70234390713,369622.5004019270968615509049,0.019659719044418485,122.973753921838,247.55378306882312,-6.133899632926699,16225219.7587118645342,19094065.920196961904,16225219.7587118645342,3176,9019,0.0676658029600701,0.05109883451573654,0.05075404010500857
2018-07-15,1614335546,746,65564603,87888.2077747989,2006050143.258677163911369107,51925760455.7145,0.00954848187180787,1.18032336728283638890063902,0.00237202,0.29321421679906696886,31.557732586325,3900.968728869772985914606975,432714670.464287,3157.95352322989,7.10270032173264,390366.3835050742968964451393,3157.95352322989,390366.3835050742968964451393,0.019474074777872153,123.613720288643,284.92536059734067,0.8921347618018922,16228377.7122350944209,19094513.411171252119,16228377.7122350944209,3305,9323,0.06490579318317172,0.04961631299685218,0.050747981843902897
2018-07-16,1614335546,733,68753269,93797.0927694407,2180544147.410180882498104416,55766814847.7844,0.00892390613432244,1.198841743235746593805206133,0.00236866,0.3182068973822064739,33.32186550556,4476.4750692422789957064874,464723457.06487,3098.5464357657,6.96775469483447,416260.1841208521794864273655,3098.5464357657,416260.1841208521794864273655,0.02001852550982935,134.340469878415,358.7225976151335,6.096496781160485,16231476.2586708601169,19094953.103585437926,16231476.2586708601169,3734,9888,0.06523807905018658,0.0515680666630805,0.05191150981704621
2018-07-17,1614335546,753,85242207,113203.462151394,2335259813.159539194767754902,58238156036.1169,0.00662729739460888,0.9532978180986337682592218651,0.00236516,0.34021437898475797784,32.228547229983,4635.887289413658397103364042,485317966.967641,3178.83196499068,7.14689447200418,457256.3136811894796692044983,3178.83196499068,457256.3136811894796692044983,0.01964924051818631,143.844128509174,313.2555500255948,16.752093732979645,16234655.0906358507985,19095404.828321294498,16234655.0906358507985,4863,12345,0.06545963611014617,0.05264056992362207,0.051929966628556326
2018-07-18,1614335547,684,79482776,116202.888888889,2258212443.423577386930125607,58672314520.8816,0.00688649935308819,0.9577300453619211259918904608,0.00236222,0.3285223669904648773,31.547053536497,4387.361337802960902077296855,488935954.34068,2883.45802214635,6.48166084366526,401012.7992114041860491339652,2883.45802214635,401012.7992114041860491339652,0.018854778534662473,139.073569350215,280.8001183117465,9.838866360394153,16237538.5486579971505,19095815.141059108914,16237538.5486579971505,4581,11457,0.06452030022105856,0.052933772806880955,0.05192542637229743
2018-07-19,1614335547,740,77231308,104366.632432432,2268304498.185523990523160611,57061700481.673,0.00738386156485647,1.031291367082216915932520476,0.00235872,0.32943840455267947296,32.717890593879,4569.652047541300560856730397,475514170.680608,3115.58280228937,7.00210541786453,435148.1429071599257639774509,3115.58280228937,435148.1429071599257639774509,0.018704654488398247,139.668296598443,298.017971867373,10.98175875246624,16240654.1314602865215,19096259.087264249441,16240654.1314602865215,4431,11310,0.06436214777821857,0.05290538195212765,0.05173455803396611
2018-07-20,1614335547,679,74826208,110200.600883652,2106111707.061172541302715301,56324052752.4934,0.0086845668453676,1.126029368222969412599319881,0.00235592,0.30546544881497414504,36.075690675657,4677.525995598213591487428909,469367106.270778,2854.62590829793,6.41449130290946,370126.9925451969565803503274,2854.62590829793,370126.9925451969565803503274,0.017695390441940875,129.658667872837,219.8884982418371,5.743696828720704,16243508.7573685844545,19096666.399894387608,16243508.7573685844545,4154,10734,0.06409996401732378,0.05454563804169099,0.05241936121590072
2018-07-21,1614335547,725,66445911,91649.5324137931,2146506088.551058545509604298,54069050676.5214,0.00829686258124918,1.096187370459705014399005678,0.002352,0.310747908630908784,30.200579795747,3990.122028473324244177596999,450575422.304345,3044.09157930548,6.83894877132938,402187.5390944464794303146052,3044.09157930548,402187.5390944464794303146052,0.017828694356103864,132.120709451917,228.23314993022822,7.376810240091371,16246552.8489478899305,19097101.328303902679,16246552.8489478899305,3640,9828,0.06376849471662327,0.054633063551102375,0.05042076838311732
2018-07-22,1614335547,742,67857324,91451.9191374663,2080442587.656161603627945644,55390350787.3491,0.00807393934978538,1.033705507243072209603205011,0.00234864,0.30069610351926962544,30.697117407884,3930.148338538158651190317964,461586256.561242,3111.25339935731,6.9884982459507,398333.4075242800977996317445,3111.25339935731,398333.4075242800977996317445,0.01730254258267839,128.029882621121,186.72986654401126,15.842467491104989,16249664.1023472472365,19097546.474795754034,16249664.1023472472365,3802,9975,0.06379749065774692,0.051015165050841804,0.05038701380713667
2018-07-23,1614335547,706,79938797,113227.757790368,2176715597.267373351322697717,57677782530.6983,0.0143156970418358,1.917303217543457335792774075,0.0023464,0.3142536655041605584,64.535162264596,8643.202904685934277230364776,480648187.755819,2956.11525382592,6.63881917623324,395912.9109135515466503722995,2956.11525382592,395912.9109135515466503722995,0.01735709957217997,133.930133610706,213.76671544033945,16.07353397213779,16252620.2176010731559,19097970.009089640393,16252620.2176010731559,4508,11480,0.063872930874639,0.05106783307805045,0.050767184281731124
2018-07-24,1614335547,704,82838037,117667.666193182,2401406094.842235668621052604,58400471721.6222,0.00930275828592163,1.374280263846932145272068203,0.00234332,0.34617457843136339836,42.615935707807,6295.577888682798073526833511,486670597.680185,2943.53772948859,6.60937564168464,434843.6972340633107121931991,2943.53772948859,434843.6972340633107121931991,0.017591688819614065,147.728256674873,224.61939836965144,22.273827674545245,16255563.7553305617469,19098392.308717952922,16255563.7553305617469,4581,11769,0.06433115379591625,0.05334334256798402,0.05211709497851907
2018-07-25,1614335547,716,83272417,116302.258379888,2320451149.647958474439774412,54580001586.9749,0.00733433306991398,1.046769721237428617587376955,0.00233968,0.33392350170613550928,34.361350432547,4904.116143997353601467775137,454833346.558124,2989.82975416539,6.7120845317476,426714.0895404932802556182337,2989.82975416539,426714.0895404932802556182337,0.017399333610994088,142.721868676971,251.15436661574435,12.755913417213751,16258553.5850847271379,19098821.83086067862,16258553.5850847271379,4685,11918,0.06434842577902693,0.05330720504624494,0.05228641553699917
2018-07-26,1614335547,714,78533232,109990.521008403,2215402896.576414594089889656,53554471348.3319,0.00820286111759612,1.117523446838489620279395721,0.0023366,0.318328598820412383,36.781629251301,5010.975135623787173962321005,446287261.236099,2977.50989810209,6.6832028697628,405643.4793446662507394688154,2977.50989810209,405643.4793446662507394688154,0.01721468332649396,136.235812214505,198.74169911167508,12.49114605962882,16261531.0949828292326,19099250.166770709206,16261531.0949828292326,4484,11426,0.06441608903931233,0.05338212076139083,0.05256973757427868
2018-07-27,1614335548,721,72435457,100465.26629681,2285204833.078983782275661637,54339989381.6907,0.00780912896455028,1.097200804829507639995383469,0.00233296,0.32778631282118417472,32.072092657408,4506.203705434787883081133056,452833244.847423,3002.41007630966,6.73784881387559,421845.6075075070562972705791,3002.41007630966,421845.6075075070562972705791,0.017189405801529153,140.502328724532,209.77261233339618,8.966632435989446,16264533.5050591388976,19099682.676135606328,16264533.5050591388976,4107,10611,0.06445998806020704,0.05248294226425629,0.05113941910452853
2018-07-28,1614335548,759,69918695,92119.4927536232,2268776325.408044338438589735,55734076564.552,0.00736063154152249,1.026551814373465193002483355,0.00232904,0.32481998647276945368,27.823187226955,3880.365858331696728074171985,464450638.037934,3156.39391611911,7.08203676451964,440207.0506030558134918109524,3156.39391611911,440207.0506030558134918109524,0.017027967097895287,139.465181565267,218.67865676033716,19.5308432139147,16267689.8989752580059,19100138.009602880089,16267689.8989752580059,3780,10221,0.06437285551793176,0.04882435330647706,0.05069076092858775
