date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-07-20,21680,1611239757,3591,7224239,2011.76246170983,,58600138717778.97632971,0.000998016123774572,,0.000458,,37.487481641220475656,,2.43969034,19019.6875,8.448587694,,19019.6875,,4.463819326075,,,,,,82169780.18698,82169780.18698,10814788.111830335006415049,37562,30374,18407953.858480196,,899.502488483951600303,,1.0000244144122186,,27321488.585211545907597793,,,,
2016-07-21,17037,1611239757,1799,5104268,2837.280711506392,,1271276149755.23012785,0.001037729836735228,,0.000451919410068,,31.168215646342570672,,0.02674023,9265.78125,4.115416683,,9265.78125,,109.511385279311,,,,,,82179045.96823,82179045.96823,13233420.522172446334989412,30035,24992,750415.5459145224,,34.523938513426539693,,0.1929713,,862822.271327556079995585,,,,
2016-07-22,13208,1611239757,5669,6276292,1107.125066149233,,486280368121.25701182,0.00116462262850303,,0.000467965154202,,22.77652474563376737,,0.03190717,30585.625,13.579617023,,30585.625,,50.064685315593,,,,,,82209631.59323,82209631.59323,14082551.95404795348600283,19557,15504,1642068.2777691428,,105.987806776905627463,,0.2686895404134627,,1643234.956269144848185222,,,,
2016-07-23,9838,1611239757,5503,5292924,961.825186262039,,371670738330.73141923,0.001229350720987926,,0.000474504627429,,17.584632713011297757,,0.02367121,29660.3125,13.164040944,,29660.3125,,19.028118095024,,,,,,82239291.90573,82239291.90573,18152432.343309086364687585,14304,10534,4321987.67608222,,414.256390246937658632,,0.11285106,,4363776.814861241296033153,,,,
2016-07-24,14910,1611239757,9388,9484872,1010.318704729442,,1425783515388.10587985,0.0007794190882346,,0.000480631947033,,19.685008492453065736,,0.15492696,54662.5,24.2445665135,,54662.5,,6.988909645339,,,,,,82293954.40573,82293954.40573,20977231.787076893923833541,25256,27749,11774934.65817108,,630.84348444697492523,,2.623619123158,,17505275.849919107200218055,,,,
2016-07-25,12384,1611239757,5648,6990037,1237.612783286119,50136482.20255708243991960886,3263196676829.08604816,0.000907293269057669,0.0005525462858931570705644704155,0.000482016876138,0.000293550766583439790983341763,23.074282418674638466,14.0523571428347708975199766,0.21343176,31262.5,13.8606528245,19039.02393178325391875,31262.5,19039.02393178325391875,12.571737276119,,0.0009296091650183266,0.6090051637515635,,,82325216.90573,82325216.90573,21699126.120251880086071161,25432,29659,6548435.995565332,3988031.335795897768162181397,327.531343130450590801,199.4682792569295949170317082,2.271607869,1.3834209222396852076531815,9714252.105906034072577542,5916029.694481274855650749435,,,
2016-07-26,16696,1611239757,7750,9372983,1209.417161290323,210084072.6704151899121749485,4324493258208.0516129,0.000832653235081616,0.002123646743941029416807817449,0.000487161159009,0.001242483864249436773011609883,25.828903352231730487,65.87552199705073803622004455,0.38796974,45913.4375,20.3449978365,117100.27409003905670784375,45913.4375,117100.27409003905670784375,9.82407799088,,0.0038960509442484722,2.5504575668079537,,,82371130.34323,82371130.34323,21963603.268616140476445643,31020,36517,8384616.899387336,21384609.61582827411272670185,309.554592328232681324,789.5058523436923757148499067,1.99958,5.099843941437848059446,11304005.0480500728238994,28830385.21003461448395594448,,,
2016-07-27,19134,1611239758,5721,8353485,1460.144205558469,133478285.9582897523525845843,8546119161600,0.000788017739953822,0.001276431047599973306510485366,0.0004753713095565,0.000770006394388699742153538539,26.825699903508020083,43.45226572239831002349685821,0.56601403,33052.34375,14.640161534,53538.182732941033053203125,33052.34375,53538.182732941033053203125,8.355197769622,,0.002468171919325961,1.6197998888638883,,,82404182.68698,82404182.68698,25624523.705416680534757204,34042,39796,9862625.034034098,15975478.93403463450277018306,393.323197528949007073,637.1048716449807868784045663,2.0550682,3.32879924196771097368206,15652689.968862054685482647,25354225.47198365539462196019,,,
2016-07-28,11646,1611239758,5957,6867164,1152.788987745509,142371799.1869784468986160634,6348055800442.97666611,0.000926231649004522,0.001599624022379021861272347498,0.00050868,0.000878502422777596376904,21.717353474209033059,37.50638445272093546846349377,0.43764999,33480.46875,14.8237718275,57821.56348314186462421875,33480.46875,57821.56348314186462421875,6.441290601481,,0.0026318699301672768,1.7270237138821978,,,82437663.15573,82437663.15573,24533037.097687929990434183,23447,28664,12798314.539135557,22102992.70681041839059654329,556.994398200269056883,961.942534191408416921688188,1.56947131,2.710514170627758166845118,15965687.430012512246480344,27573120.80006253086261914715,,,
2016-07-29,5873,1611239758,6242,6441243,1031.919737263698,136069593.6083867399122154812,6958494684835.96795899,0.001070147116145332,0.001765605296735571595925512411,0.00063,0.001039419085620700071,19.650041346660584184,32.42004445865856234464112993,0.50288294,35176.875,15.5682275065,58037.3257896724822381875,35176.875,58037.3257896724822381875,10.818198872377,,0.0025090906804388705,1.6498715644773017,,,82472840.03073,82472840.03073,24524418.911359316392113808,18362,22510,7623527.816752849,12577841.76586225116801925931,490.882492824304581767,809.8930664105532258575645518,2.1093981634337897,3.480236048010053552169916461,11049764.913475096135576206,18230692.92490155311405548733,,,
2016-07-30,4521,1611239758,5853,5582048,953.707158722023,129014508.1546375920895003665,7515459638362.39296087,0.000736624547909,0.001151865126240636358850425075,0.000441,0.000689594885364686175,11.117137677042622196,17.38394848522367485201389265,0.50916876,32699.53125,14.466093983,51132.49320594721819921875,32699.53125,51132.49320594721819921875,17.537695879585,,0.002386021568077609,1.563707223049175,,,82505539.56198,82505539.56198,24279993.692130957923930701,15092,20453,4704468.598866617,7356411.528655760859823856891,345.433844605630029539,540.1573978954699729643195169,1.8993,2.9699491287372980775,7065158.423718950994166804,11047839.2591560473570480417,,,
2016-07-31,4767,1611239759,6307,6121151,970.532899952434,148667134.3392814562901809787,7077624582790.14174726,0.000762950038788977,0.001374172064703454751264875208,0.000441,0.0007942982498515066527,12.607749390987845733,22.70819336922459121996495597,0.51667594,35503.75,15.6999090675,63946.862784955622042625,35503.75,63946.862784955622042625,17.317475781061,,0.0028827094800424756,1.8011298182573847,,,82541043.31198,82541043.31198,24889459.432391604456674937,16525,22411,4766343.799495757,8584803.941338005266112301567,314.934062862727803837,567.2371314070046975981798486,2.00392378,3.609326873673051360938166,7057987.282816592811784571,12712351.35196238227786121652,,,
2016-08-01,5452,1611239759,6374,6669785,1046.404926262943,189897948.9434178020738501313,8791084043093.21352369,0.000705976999707378,0.001623490108183949997583899559,0.00044846,0.0010312947507042775451,14.49582573499158611,33.3351223913410306655068455,0.64859433,36351.875,16.0678771015,83596.079618601568221875,36351.875,83596.079618601568221875,11.918540354029,,0.0037915926028993284,2.299635978023185,,,82577395.18698,82577395.18698,25715460.872857663443471561,20533,27668,6928482.241457267,15932987.03554985120352031274,354.719221689703339386,815.7250842940239165536658014,1.65149344,3.7978337320932741954064,9814371.425710711994124135,22569481.6322470537231890883,,,
2016-08-02,8743,1611239759,6551,7480442,1141.877881239505,222080169.2424744369548580164,12112839968575.86063196,0.000720527759033495,0.001936875608078852204360183005,0.000441,0.001185467363961846462,18.777673928171917719,50.4769152221429794589517147,0.91830853,37578.125,16.602336199,101015.05847251419859375,37578.125,101015.05847251419859375,9.694718213679,,0.005101007162504944,2.688134612158382,,,82614973.31198,82614973.31198,26789866.827166687718173893,26061,34310,8521647.714877905,22907336.17498367939292565235,336.513794253259025794,904.594377800930008799671853,1.59498286,4.28752863176536689533252,11545788.28082931717500389,31036633.10234990860194832686,,,
2016-08-03,9412,1611239759,6113,7830916,1281.026664485523,215378819.6682575220783261646,14985928285930.04367741,0.000753137789106763,0.001962611887476674731797531241,0.00042,0.00109448364517445961,21.520912323725756819,56.08163468464599112972408223,1.06021384,35055,15.481029189,91350.2956704540038775,35055,91350.2956704540038775,15.339323345653,,0.004568996161925903,2.6059134408915705,,,82650028.31198,82650028.31198,27427522.105383352343818188,28575,35800,5388114.354822791,14040959.61829352369459757318,204.472062928375578532,532.8364970718809368453975488,1.38332338,3.60482098904155751756829,7320099.852835845711439415,19075546.59517333753904911467,,,
2016-08-04,7158,1611239759,5640,6996458,1240.506737588652,194532637.9654114268428424153,12646706833674.51223404,0.000751824834519834,0.001768873105374382330229634211,0.00042,0.00098816462312225112,17.988912815556058567,42.32382679229282354407037339,0.82555542,32255.625,14.239208888,75890.1607659468125775,32255.625,75890.1607659468125775,15.37638549932,,0.004031881638360971,2.352772912195836,,,82682283.93698,82682283.93698,27887486.29100562139960633,23927,30791,5377224.962305645,12651389.23409599684840632829,225.775459706449442021,531.1983858358966818115955681,1.31557831,3.09525701164037631391716,6951852.179821284769270939,16356129.49827309472966631639,,,
2016-08-05,5234,1611239760,6024,6542905,1086.139608233732,216195592.6413578018939388231,10730709614845.12732404,0.000733848246268807,0.00191803375279028455629842574,0.00042,0.001097739458079783246,13.797080878099842767,36.0609525862101461112169906,0.74832188,35111.5625,15.4933798765,91769.87521686771292471875,35111.5625,91769.87521686771292471875,17.756027896666,,0.004496398035661071,2.6136653763804363,,,82717395.49948,82717395.49948,28179564.518525599064713028,18801,24938,4658552.914022591,12175898.45541703361247418864,258.837070124128235594,676.51348830718900881687248,1.41308844,3.693340329391443577686372,6454878.854755509939252627,16870893.37140467950189987811,,,
2016-08-06,4971,1611239760,6289,6542298,1040.276355541422,221821069.4118471433289573608,11498007390483.47002703,0.000707026452613362,0.00189517179372316917862692262,0.00042,0.00112580250770194179,13.578443022439615923,36.39677429845346062574950745,0.83719671,36771.875,16.218801791,98566.3549711960494265625,36771.875,98566.3549711960494265625,18.504718265313,,0.004537073490537308,2.6804821611950995,,,82754167.37448,82754167.37448,28426106.688905714192870599,19205,27777,4472057.676749561,11987270.82636279894178632198,196.238962767345221881,526.015039029298184097035034,1.43462277,3.845480743029300155115615,5450929.668788548228182999,14611119.73911681565964849763,,,
2016-08-07,5063,1611239760,5839,6258697,1071.878232574071,177238001.3968891110912248175,11254398772718.73317349,0.000657181673927245,0.001406927011635797566855536456,0.00042,0.00089915676034577484,12.439791905768823094,26.63172140325401747158267934,0.76119352,34467.34375,15.196023611,73789.3931999385482628125,34467.34375,73789.3931999385482628125,16.548001833443,,0.0035996856786263457,2.140849429394702,,,82788634.71823,82788634.71823,28832537.983281183690729872,18929,25795,5002938.45453386,10710537.93568562645604736361,268.500138410582584737,574.8183681086942357224843325,1.45931846,3.12418109239615525479892,6925961.070300977773299702,14827439.805363767810480295,,,
2016-08-08,4766,1611239760,6131,6218268,1014.233893328984,178885416.1683120474979758647,10675130619812.44788778,0.000780642390831787,0.001686042189774862344977571429,0.00042,0.000907121785880613114,12.390356027282128935,26.76086163610662738778793689,0.7576888,35828.28125,15.789203069,77382.415410792584692453125,35828.28125,77382.415410792584692453125,4.308397354093,,0.00365062013459116,2.1598137759062217,,,82824462.99948,82824462.99948,36667609.601313702448634063,15872,20773,19223961.067749333,41520175.94160988834001169073,1017.176617077301353706,2196.912070093243226688407164,1.61525637,3.488652959546277123557229,21129809.866546781020525968,45636454.43204694154797934046,,,
2016-08-09,6173,1611239760,5635,6074901,1078.065838509317,160805527.6591818110747617184,9803539624017.87559894,0.000787776521408259,0.001528895087762953109475132458,0.00042,0.000815124492048244728,13.718340343803414722,26.62417905830405088484236536,0.63936868,31986.875,14.09088778,62079.25056329928115225,31986.875,62079.25056329928115225,12.492516387483,,0.003301014647676702,1.9407726001148684,,,82856449.87448,82856449.87448,37474131.845389000312469357,17414,21938,6632486.786849189,12872148.62654080948864790738,427.621004054728096087,829.915127903025329877976945,1.6479957715221576,3.198385038475366400443275808,9381149.586952624971958253,18206678.07593656968686625467,,,
2016-08-10,4681,1611239761,6001,5853515,975.423262789535,139369770.0385760761356243796,8442882393547.19346776,0.000731195078485469,0.001229420403191112410304873947,0.000420916113555,0.0007077220201048003420564583685,11.542645508971606396,19.40763048477488833920844518,0.58644703,33414.0625,14.7136600875,56181.90192977264238984375,33414.0625,56181.90192977264238984375,5.367239614502,,0.002849955917110295,1.6813849537084167,,,82889863.93698,82889863.93698,37878823.757954248412942849,15786,20803,15443667.488409014,25966750.14508677000720234395,1641.042518868397928838,2759.22419962108479054101617,1.7418367,2.92869801919712130695289,34138607.52001928211362577,57400141.02471742689763964972,,,
